sample_id,biosample.associated_studies,raw_data_file,processed_data_directory,mass_spec_configuration_name,chromat_configuration_name,instrument_used,processing_institution_workflow,processing_institution_generation,instrument_analysis_end_date,instrument_instance_specifier,raw_data_url
nmdc:bsm-11-548sqg02,['nmdc:sty-11-dwsv7q78'],/Volumes/LaCie/nmdc_data/_kroeger_11_dwsv7q78/raw/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_24_S17-D89_C_Rg70to1050-CE102040-soil-S1_Run185.raw,/Volumes/LaCie/nmdc_data/_kroeger_11_dwsv7q78/processed_20251027/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_24_S17-D89_C_Rg70to1050-CE102040-soil-S1_Run185.corems,"JGI/LBNL Standard Metabolomics Method, negative @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Q Exactive Orbitrap,NDMC,JGI,2021-08-22T11:09:39Z,,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000094090%2Fraw%2F20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490%2Frawdata%2F20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_24_S17-D89_C_Rg70to1050-CE102040-soil-S1_Run185.raw&forceDownload=true
nmdc:bsm-11-8kc4dg60,['nmdc:sty-11-dwsv7q78'],/Volumes/LaCie/nmdc_data/_kroeger_11_dwsv7q78/raw/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_19_S16-D89_A_Rg70to1050-CE102040-soil-S1_Run84.raw,/Volumes/LaCie/nmdc_data/_kroeger_11_dwsv7q78/processed_20251027/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_19_S16-D89_A_Rg70to1050-CE102040-soil-S1_Run84.corems,"JGI/LBNL Standard Metabolomics Method, negative @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Q Exactive Orbitrap,NDMC,JGI,2021-08-20T21:31:24Z,,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000094090%2Fraw%2F20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490%2Frawdata%2F20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_19_S16-D89_A_Rg70to1050-CE102040-soil-S1_Run84.raw&forceDownload=true
nmdc:bsm-11-hpc0y385,['nmdc:sty-11-dwsv7q78'],/Volumes/LaCie/nmdc_data/_kroeger_11_dwsv7q78/raw/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_53_S53-D89_B_Rg70to1050-CE205060-soil-S1_Run152.raw,/Volumes/LaCie/nmdc_data/_kroeger_11_dwsv7q78/processed_20251027/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_53_S53-D89_B_Rg70to1050-CE205060-soil-S1_Run152.corems,"JGI/LBNL Standard Metabolomics Method, negative @20,50,60CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Q Exactive Orbitrap,NDMC,JGI,2021-08-21T22:52:09Z,,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000094090%2Fraw%2F20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490%2Frawdata%2F20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_53_S53-D89_B_Rg70to1050-CE205060-soil-S1_Run152.raw&forceDownload=true
nmdc:bsm-11-vpqnkr76,['nmdc:sty-11-dwsv7q78'],/Volumes/LaCie/nmdc_data/_kroeger_11_dwsv7q78/raw/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_46_S29-D89_A_Rg70to1050-CE102040-soil-S1_Run75.raw,/Volumes/LaCie/nmdc_data/_kroeger_11_dwsv7q78/processed_20251027/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_46_S29-D89_A_Rg70to1050-CE102040-soil-S1_Run75.corems,"JGI/LBNL Standard Metabolomics Method, negative @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Q Exactive Orbitrap,NDMC,JGI,2021-08-20T18:10:04Z,,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000094090%2Fraw%2F20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490%2Frawdata%2F20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_46_S29-D89_A_Rg70to1050-CE102040-soil-S1_Run75.raw&forceDownload=true
nmdc:bsm-11-8eq0ee41,['nmdc:sty-11-dwsv7q78'],/Volumes/LaCie/nmdc_data/_kroeger_11_dwsv7q78/raw/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_45_S53-D45_C_Rg70to1050-CE102040-soil-S1_Run207.raw,/Volumes/LaCie/nmdc_data/_kroeger_11_dwsv7q78/processed_20251027/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_45_S53-D45_C_Rg70to1050-CE102040-soil-S1_Run207.corems,"JGI/LBNL Standard Metabolomics Method, negative @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Q Exactive Orbitrap,NDMC,JGI,2021-08-22T19:20:49Z,,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000094090%2Fraw%2F20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490%2Frawdata%2F20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_45_S53-D45_C_Rg70to1050-CE102040-soil-S1_Run207.raw&forceDownload=true
nmdc:bsm-11-s9pzk442,['nmdc:sty-11-dwsv7q78'],/Volumes/LaCie/nmdc_data/_kroeger_11_dwsv7q78/raw/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_43_S53-D45_A_Rg70to1050-CE102040-soil-S1_Run23.raw,/Volumes/LaCie/nmdc_data/_kroeger_11_dwsv7q78/processed_20251027/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_43_S53-D45_A_Rg70to1050-CE102040-soil-S1_Run23.corems,"JGI/LBNL Standard Metabolomics Method, negative @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Q Exactive Orbitrap,NDMC,JGI,2021-08-19T22:45:44Z,,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000094090%2Fraw%2F20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490%2Frawdata%2F20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_43_S53-D45_A_Rg70to1050-CE102040-soil-S1_Run23.raw&forceDownload=true
nmdc:bsm-11-m01vy390,['nmdc:sty-11-dwsv7q78'],/Volumes/LaCie/nmdc_data/_kroeger_11_dwsv7q78/raw/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_51_S40-D89_C_Rg70to1050-CE102040-soil-S1_Run222.raw,/Volumes/LaCie/nmdc_data/_kroeger_11_dwsv7q78/processed_20251027/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_51_S40-D89_C_Rg70to1050-CE102040-soil-S1_Run222.corems,"JGI/LBNL Standard Metabolomics Method, negative @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Q Exactive Orbitrap,NDMC,JGI,2021-08-23T00:55:43Z,,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000094090%2Fraw%2F20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490%2Frawdata%2F20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_51_S40-D89_C_Rg70to1050-CE102040-soil-S1_Run222.raw&forceDownload=true
nmdc:bsm-11-qn720m46,['nmdc:sty-11-dwsv7q78'],/Volumes/LaCie/nmdc_data/_kroeger_11_dwsv7q78/raw/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_10_S16-D45_A_Rg70to1050-CE102040-soil-S1_Run53.raw,/Volumes/LaCie/nmdc_data/_kroeger_11_dwsv7q78/processed_20251027/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_10_S16-D45_A_Rg70to1050-CE102040-soil-S1_Run53.corems,"JGI/LBNL Standard Metabolomics Method, negative @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Q Exactive Orbitrap,NDMC,JGI,2021-08-20T09:57:51Z,,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000094090%2Fraw%2F20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490%2Frawdata%2F20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_10_S16-D45_A_Rg70to1050-CE102040-soil-S1_Run53.raw&forceDownload=true
nmdc:bsm-11-ekqspq89,['nmdc:sty-11-dwsv7q78'],/Volumes/LaCie/nmdc_data/_kroeger_11_dwsv7q78/raw/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_50_S40-D89_B_Rg70to1050-CE205060-soil-S1_Run142.raw,/Volumes/LaCie/nmdc_data/_kroeger_11_dwsv7q78/processed_20251027/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_50_S40-D89_B_Rg70to1050-CE205060-soil-S1_Run142.corems,"JGI/LBNL Standard Metabolomics Method, negative @20,50,60CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Q Exactive Orbitrap,NDMC,JGI,2021-08-21T19:08:30Z,,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000094090%2Fraw%2F20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490%2Frawdata%2F20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_50_S40-D89_B_Rg70to1050-CE205060-soil-S1_Run142.raw&forceDownload=true
nmdc:bsm-11-7f5qmk63,['nmdc:sty-11-dwsv7q78'],/Volumes/LaCie/nmdc_data/_kroeger_11_dwsv7q78/raw/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_17_S32-D45_B_Rg70to1050-CE205060-soil-S1_Run109.raw,/Volumes/LaCie/nmdc_data/_kroeger_11_dwsv7q78/processed_20251027/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_17_S32-D45_B_Rg70to1050-CE205060-soil-S1_Run109.corems,"JGI/LBNL Standard Metabolomics Method, negative @20,50,60CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Q Exactive Orbitrap,NDMC,JGI,2021-08-21T06:50:31Z,,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000094090%2Fraw%2F20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490%2Frawdata%2F20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_17_S32-D45_B_Rg70to1050-CE205060-soil-S1_Run109.raw&forceDownload=true
nmdc:bsm-11-5d48pv16,['nmdc:sty-11-dwsv7q78'],/Volumes/LaCie/nmdc_data/_kroeger_11_dwsv7q78/raw/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_21_S16-D89_C_Rg70to1050-CE102040-soil-S1_Run216.raw,/Volumes/LaCie/nmdc_data/_kroeger_11_dwsv7q78/processed_20251027/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_21_S16-D89_C_Rg70to1050-CE102040-soil-S1_Run216.corems,"JGI/LBNL Standard Metabolomics Method, negative @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Q Exactive Orbitrap,NDMC,JGI,2021-08-22T22:41:43Z,,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000094090%2Fraw%2F20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490%2Frawdata%2F20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_21_S16-D89_C_Rg70to1050-CE102040-soil-S1_Run216.raw&forceDownload=true
nmdc:bsm-11-ksnxcm30,['nmdc:sty-11-dwsv7q78'],/Volumes/LaCie/nmdc_data/_kroeger_11_dwsv7q78/raw/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_44_S53-D45_B_Rg70to1050-CE205060-soil-S1_Run96.raw,/Volumes/LaCie/nmdc_data/_kroeger_11_dwsv7q78/processed_20251027/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_44_S53-D45_B_Rg70to1050-CE205060-soil-S1_Run96.corems,"JGI/LBNL Standard Metabolomics Method, negative @20,50,60CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Q Exactive Orbitrap,NDMC,JGI,2021-08-21T01:59:47Z,,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000094090%2Fraw%2F20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490%2Frawdata%2F20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_44_S53-D45_B_Rg70to1050-CE205060-soil-S1_Run96.raw&forceDownload=true
