sample_id,biosample.associated_studies,raw_data_file,processed_data_directory,mass_spec_configuration_name,chromat_configuration_name,instrument_used,processing_institution_workflow,processing_institution_generation,instrument_analysis_end_date,instrument_instance_specifier,raw_data_url
nmdc:bsm-11-899bm454,['nmdc:sty-11-r2h77870'],/Volumes/LaCie/nmdc_data/_bioscales_lcms/raw/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_103RM_SKWA-24-3-Corv-RM_1_Rg70to1050-CE102040-root-S1_Run752.mzML,/Volumes/LaCie/nmdc_data/_bioscales_lcms/processed_20251013/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_103RM_SKWA-24-3-Corv-RM_1_Rg70to1050-CE102040-root-S1_Run752.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2022-02-02T19:53:55Z,,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Frawdata%2F20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_103RM_SKWA-24-3-Corv-RM_1_Rg70to1050-CE102040-root-S1_Run752.mzML&forceDownload=true
nmdc:bsm-11-zqaeph53,['nmdc:sty-11-r2h77870'],/Volumes/LaCie/nmdc_data/_bioscales_lcms/raw/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_103RZM_SKWA-24-3-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run368.mzML,/Volumes/LaCie/nmdc_data/_bioscales_lcms/processed_20251013/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_103RZM_SKWA-24-3-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run368.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2022-01-26T08:15:35Z,,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Frawdata%2F20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_103RZM_SKWA-24-3-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run368.mzML&forceDownload=true
nmdc:bsm-11-fzvzb345,['nmdc:sty-11-r2h77870'],/Volumes/LaCie/nmdc_data/_bioscales_lcms/raw/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_104LM_SKWA-24-3-Corv-LM_2_Rg70to1050-CE102040-leaf-S1_Run119.mzML,/Volumes/LaCie/nmdc_data/_bioscales_lcms/processed_20251013/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_104LM_SKWA-24-3-Corv-LM_2_Rg70to1050-CE102040-leaf-S1_Run119.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2022-01-22T04:39:50Z,,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Frawdata%2F20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_104LM_SKWA-24-3-Corv-LM_2_Rg70to1050-CE102040-leaf-S1_Run119.mzML&forceDownload=true
nmdc:bsm-11-n6vwc542,['nmdc:sty-11-r2h77870'],/Volumes/LaCie/nmdc_data/_bioscales_lcms/raw/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_104RM_SKWA-24-3-Corv-RM_2_Rg70to1050-CE102040-root-S1_Run931.mzML,/Volumes/LaCie/nmdc_data/_bioscales_lcms/processed_20251013/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_104RM_SKWA-24-3-Corv-RM_2_Rg70to1050-CE102040-root-S1_Run931.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2022-02-05T23:21:03Z,,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Frawdata%2F20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_104RM_SKWA-24-3-Corv-RM_2_Rg70to1050-CE102040-root-S1_Run931.mzML&forceDownload=true
nmdc:bsm-11-4pc4k424,['nmdc:sty-11-r2h77870'],/Volumes/LaCie/nmdc_data/_bioscales_lcms/raw/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_104RZM_SKWA-24-3-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run460.mzML,/Volumes/LaCie/nmdc_data/_bioscales_lcms/processed_20251013/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_104RZM_SKWA-24-3-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run460.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2022-01-29T05:11:06Z,,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Frawdata%2F20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_104RZM_SKWA-24-3-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run460.mzML&forceDownload=true
nmdc:bsm-11-7z1qvf63,['nmdc:sty-11-r2h77870'],/Volumes/LaCie/nmdc_data/_bioscales_lcms/raw/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_105LM_SKWA-24-3-Corv-LM_3_Rg70to1050-CE205060-leaf-S1_Run216.mzML,/Volumes/LaCie/nmdc_data/_bioscales_lcms/processed_20251013/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_105LM_SKWA-24-3-Corv-LM_3_Rg70to1050-CE205060-leaf-S1_Run216.corems,"JGI/LBNL Standard Metabolomics Method, positive @20,50,60CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2022-01-23T16:34:48Z,,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Frawdata%2F20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_105LM_SKWA-24-3-Corv-LM_3_Rg70to1050-CE205060-leaf-S1_Run216.mzML&forceDownload=true
nmdc:bsm-11-q3sa0t28,['nmdc:sty-11-r2h77870'],/Volumes/LaCie/nmdc_data/_bioscales_lcms/raw/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_105RM_SKWA-24-3-Corv-RM_3_Rg70to1050-CE205060-root-S1_Run937.mzML,/Volumes/LaCie/nmdc_data/_bioscales_lcms/processed_20251013/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_105RM_SKWA-24-3-Corv-RM_3_Rg70to1050-CE205060-root-S1_Run937.corems,"JGI/LBNL Standard Metabolomics Method, positive @20,50,60CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2022-02-06T01:34:18Z,,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Frawdata%2F20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_105RM_SKWA-24-3-Corv-RM_3_Rg70to1050-CE205060-root-S1_Run937.mzML&forceDownload=true
nmdc:bsm-11-7yjtg159,['nmdc:sty-11-r2h77870'],/Volumes/LaCie/nmdc_data/_bioscales_lcms/raw/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_105RZM_SKWA-24-3-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run584.mzML,/Volumes/LaCie/nmdc_data/_bioscales_lcms/processed_20251013/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_105RZM_SKWA-24-3-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run584.corems,"JGI/LBNL Standard Metabolomics Method, positive @20,50,60CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2022-01-31T03:11:08Z,,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Frawdata%2F20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_105RZM_SKWA-24-3-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run584.mzML&forceDownload=true
nmdc:bsm-11-5j742c82,['nmdc:sty-11-r2h77870'],/Volumes/LaCie/nmdc_data/_bioscales_lcms/raw/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_106LM_SKWD-24-1-Clat-LM_2_Rg70to1050-CE102040-leaf-S1_Run180.mzML,/Volumes/LaCie/nmdc_data/_bioscales_lcms/processed_20251013/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_106LM_SKWD-24-1-Clat-LM_2_Rg70to1050-CE102040-leaf-S1_Run180.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2022-01-23T03:15:18Z,,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Frawdata%2F20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_106LM_SKWD-24-1-Clat-LM_2_Rg70to1050-CE102040-leaf-S1_Run180.mzML&forceDownload=true
nmdc:bsm-11-krcjqt76,['nmdc:sty-11-r2h77870'],/Volumes/LaCie/nmdc_data/_bioscales_lcms/raw/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_106RM_SKWD-24-1-Clat-RM_2_Rg70to1050-CE102040-root-S1_Run934.mzML,/Volumes/LaCie/nmdc_data/_bioscales_lcms/processed_20251013/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_106RM_SKWD-24-1-Clat-RM_2_Rg70to1050-CE102040-root-S1_Run934.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2022-02-06T00:27:41Z,,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Frawdata%2F20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_106RM_SKWD-24-1-Clat-RM_2_Rg70to1050-CE102040-root-S1_Run934.mzML&forceDownload=true
nmdc:bsm-11-af8ap759,['nmdc:sty-11-r2h77870'],/Volumes/LaCie/nmdc_data/_bioscales_lcms/raw/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_106RZM_SKWD-24-1-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run542.mzML,/Volumes/LaCie/nmdc_data/_bioscales_lcms/processed_20251013/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_106RZM_SKWD-24-1-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run542.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2022-01-30T11:37:10Z,,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Frawdata%2F20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_106RZM_SKWD-24-1-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run542.mzML&forceDownload=true
nmdc:bsm-11-8bewbp90,['nmdc:sty-11-r2h77870'],/Volumes/LaCie/nmdc_data/_bioscales_lcms/raw/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_107LM_SKWD-24-1-Corv-LM_1_Rg70to1050-CE102040-leaf-S1_Run89.mzML,/Volumes/LaCie/nmdc_data/_bioscales_lcms/processed_20251013/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_107LM_SKWD-24-1-Corv-LM_1_Rg70to1050-CE102040-leaf-S1_Run89.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2022-01-21T09:24:22Z,,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Frawdata%2F20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_107LM_SKWD-24-1-Corv-LM_1_Rg70to1050-CE102040-leaf-S1_Run89.mzML&forceDownload=true
nmdc:bsm-11-43rwvm93,['nmdc:sty-11-r2h77870'],/Volumes/LaCie/nmdc_data/_bioscales_lcms/raw/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_107RM_SKWD-24-1-Corv-RM_1_Rg70to1050-CE102040-root-S1_Run764.mzML,/Volumes/LaCie/nmdc_data/_bioscales_lcms/processed_20251013/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_107RM_SKWD-24-1-Corv-RM_1_Rg70to1050-CE102040-root-S1_Run764.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2022-02-03T00:20:10Z,,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Frawdata%2F20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_107RM_SKWD-24-1-Corv-RM_1_Rg70to1050-CE102040-root-S1_Run764.mzML&forceDownload=true
nmdc:bsm-11-hx8qxc63,['nmdc:sty-11-r2h77870'],/Volumes/LaCie/nmdc_data/_bioscales_lcms/raw/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_107RZM_SKWD-24-1-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run390.mzML,/Volumes/LaCie/nmdc_data/_bioscales_lcms/processed_20251013/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_107RZM_SKWD-24-1-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run390.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2022-01-26T16:24:05Z,,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000090886%2Fraw%2Frawdata%2F20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_107RZM_SKWD-24-1-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run390.mzML&forceDownload=true
