biosample_id,raw_data_identifier,processedsample_placeholder,material_processing_protocol_id
nmdc:bsm-11-ny4dem76,1000S_CFS1_FTMS_SPE_BTM_2_run2_Fir_22Apr22_300SA_p01_143_1_3500.zip,ProcessedSample7_NOM,NOM
nmdc:bsm-11-ny4dem76,1000S_CFS1_FTMS_SPE_BTM_3_run1_Fir_25Apr22_300SA_p01_1_1_3515.zip,ProcessedSample9_NOM,NOM
nmdc:bsm-11-ny4dem76,1000S_CFS1_FTMS_SPE_BTM_3_run2_Fir_26Apr22_300SA_p01_6_1_3597.zip,ProcessedSample9_NOM,NOM
nmdc:bsm-11-fwfrgb81,1000S_CFS1_FTMS_SPE_TOP_1_run1_Fir_22Apr22_300SA_p01_29_1_3386.zip,ProcessedSample5_NOM,NOM
nmdc:bsm-11-fwfrgb81,1000S_CFS1_FTMS_SPE_TOP_1_run2_Fir_22Apr22_300SA_p01_144_1_3501.zip,ProcessedSample5_NOM,NOM
nmdc:bsm-11-fwfrgb81,1000S_CFS1_FTMS_SPE_TOP_2_run1_Fir_22Apr22_300SA_p01_13_1_3370.zip,ProcessedSample7_NOM,NOM
nmdc:bsm-11-fwfrgb81,1000S_CFS1_FTMS_SPE_TOP_2_run2_Fir_22Apr22_300SA_p01_104_1_3461.zip,ProcessedSample7_NOM,NOM
nmdc:bsm-11-fwfrgb81,1000S_CFS1_FTMS_SPE_TOP_3_run1_Fir_25Apr22_300SA_p01_1_1_3522.zip,ProcessedSample9_NOM,NOM
nmdc:bsm-11-fwfrgb81,1000S_CFS1_FTMS_SPE_TOP_3_run2_Fir_27Apr22_300SA_p01_1_1_3613.zip,ProcessedSample9_NOM,NOM
nmdc:bsm-11-fdasx159,1000S_CFS2_FTMS_SPE_BTM_1_run1_Fir_22Apr22_300SA_p01_11_1_3368.zip,ProcessedSample5_NOM,NOM
nmdc:bsm-11-fdasx159,1000S_CFS2_FTMS_SPE_BTM_1_run2_Fir_22Apr22_300SA_p01_107_1_3464.zip,ProcessedSample5_NOM,NOM
nmdc:bsm-11-fdasx159,1000S_CFS2_FTMS_SPE_BTM_2_run1_Fir_22Apr22_300SA_p01_45_1_3402.zip,ProcessedSample7_NOM,NOM
nmdc:bsm-11-fdasx159,1000S_CFS2_FTMS_SPE_BTM_2_run2_Fir_22Apr22_300SA_p01_133_1_3490.zip,ProcessedSample7_NOM,NOM
nmdc:bsm-11-fdasx159,1000S_CFS2_FTMS_SPE_BTM_3_run1_Fir_22Apr22_300SA_p01_22_1_3379.zip,ProcessedSample9_NOM,NOM
nmdc:bsm-11-fdasx159,1000S_CFS2_FTMS_SPE_BTM_3_run2_Fir_22Apr22_300SA_p01_96_1_3453.zip,ProcessedSample9_NOM,NOM
nmdc:bsm-11-e3m5pt51,1000S_CFS2_FTMS_SPE_TOP_1_run1_Fir_22Apr22_300SA_p01_9_1_3366.zip,ProcessedSample5_NOM,NOM
nmdc:bsm-11-e3m5pt51,1000S_CFS2_FTMS_SPE_TOP_1_run2_Fir_22Apr22_300SA_p01_98_1_3455.zip,ProcessedSample5_NOM,NOM
nmdc:bsm-11-e3m5pt51,1000S_CFS2_FTMS_SPE_TOP_2_run1_Fir_22Apr22_300SA_p01_12_1_3369.zip,ProcessedSample7_NOM,NOM
nmdc:bsm-11-e3m5pt51,1000S_CFS2_FTMS_SPE_TOP_2_run2_Fir_22Apr22_300SA_p01_95_1_3452.zip,ProcessedSample7_NOM,NOM
nmdc:bsm-11-e3m5pt51,1000S_CFS2_FTMS_SPE_TOP_3_run1_Fir_22Apr22_300SA_p01_14_1_3371.zip,ProcessedSample9_NOM,NOM
nmdc:bsm-11-e3m5pt51,1000S_CFS2_FTMS_SPE_TOP_3_run2_Fir_22Apr22_300SA_p01_110_1_3467.zip,ProcessedSample9_NOM,NOM
nmdc:bsm-11-b3hers67,1000s_CLBJ_FTMS_SPE_BTM_1_29Oct22_Mag_300SA_p025_132_1_7082.zip,ProcessedSample5_NOM,NOM
nmdc:bsm-11-b3hers67,1000s_CLBJ_FTMS_SPE_BTM_2_25Oct22_Mag_300SA_p025_60_1_6973.zip,ProcessedSample7_NOM,NOM
nmdc:bsm-11-b3hers67,1000s_CLBJ_FTMS_SPE_BTM_3_29Oct22_Mag_300SA_p025_175_1_7125.zip,ProcessedSample9_NOM,NOM
nmdc:bsm-11-3m02xs65,1000s_CLBJ_FTMS_SPE_TOP_1_31Oct22_Mag_300SA_p025_149_1_7162.zip,ProcessedSample5_NOM,NOM
nmdc:bsm-11-3m02xs65,1000s_CLBJ_FTMS_SPE_TOP_2_25Oct22_Mag_300SA_p025_95_1_7008.zip,ProcessedSample7_NOM,NOM
nmdc:bsm-11-3m02xs65,1000s_CLBJ_FTMS_SPE_TOP_3_25Oct22_Mag_300SA_p025_84_1_6997.zip,ProcessedSample9_NOM,NOM
nmdc:bsm-11-znb2tv24,1000s_CPER_FTMS_SPE_TOP_1_29Oct22_Mag_300SA_p025_139_1_7089.zip,ProcessedSample5_NOM,NOM
nmdc:bsm-11-znb2tv24,1000s_CPER_FTMS_SPE_TOP_2_29Oct22_Mag_300SA_p025_165_1_7115.zip,ProcessedSample7_NOM,NOM
nmdc:bsm-11-znb2tv24,1000s_CPER_FTMS_SPE_TOP_3_29Oct22_Mag_300SA_p025_123_1_7073.zip,ProcessedSample9_NOM,NOM
nmdc:bsm-11-h5vzkb24,1000s_DCFS_FTMS_SPE_BTM_1_29Oct22_Mag_300SA_p025_159_1_7109.zip,ProcessedSample5_NOM,NOM
nmdc:bsm-11-h5vzkb24,1000s_DCFS_FTMS_SPE_BTM_2_29Oct22_Mag_300SA_p025_133_1_7083.zip,ProcessedSample7_NOM,NOM
nmdc:bsm-11-h5vzkb24,1000s_DCFS_FTMS_SPE_BTM_3_29Oct22_Mag_300SA_p025_172_1_7122.zip,ProcessedSample9_NOM,NOM
nmdc:bsm-11-xsrnx267,1000s_DCFS_FTMS_SPE_TOP_1_29Oct22_Mag_300SA_p025_127_1_7077.zip,ProcessedSample5_NOM,NOM
nmdc:bsm-11-xsrnx267,1000s_DCFS_FTMS_SPE_TOP_2_29Oct22_Mag_300SA_p025_166_1_7116.zip,ProcessedSample7_NOM,NOM
nmdc:bsm-11-xsrnx267,1000s_DCFS_FTMS_SPE_TOP_3_29Oct22_Mag_300SA_p025_135_1_7085.zip,ProcessedSample9_NOM,NOM
nmdc:bsm-11-de5edv89,1000s_DELA_FTMS_SPE_BTM_1_29Oct22_Mag_300SA_p025_169_1_7119.zip,ProcessedSample5_NOM,NOM
nmdc:bsm-11-de5edv89,1000s_DELA_FTMS_SPE_BTM_2_29Oct22_Mag_300SA_p025_129_1_7079.zip,ProcessedSample7_NOM,NOM
nmdc:bsm-11-de5edv89,1000s_DELA_FTMS_SPE_BTM_3_29Oct22_Mag_300SA_p025_164_1_7114.zip,ProcessedSample9_NOM,NOM
nmdc:bsm-11-yzgc1096,1000s_DELA_FTMS_SPE_TOP_1_29Oct22_Mag_300SA_p025_177_1_7127.zip,ProcessedSample5_NOM,NOM
nmdc:bsm-11-yzgc1096,1000s_DELA_FTMS_SPE_TOP_2_29Oct22_Mag_300SA_p025_126_1_7076.zip,ProcessedSample7_NOM,NOM
nmdc:bsm-11-yzgc1096,1000s_DELA_FTMS_SPE_TOP_3_29Oct22_Mag_300SA_p025_136_1_7086.zip,ProcessedSample9_NOM,NOM
nmdc:bsm-11-neh0c417,1000s_DSNY_FTMS_SPE_BTM_1_29Oct22_Mag_300SA_p025_143_1_7093.zip,ProcessedSample5_NOM,NOM
nmdc:bsm-11-neh0c417,1000s_DSNY_FTMS_SPE_BTM_2_29Oct22_Mag_300SA_p025_158_1_7108.zip,ProcessedSample7_NOM,NOM
nmdc:bsm-11-neh0c417,1000s_DSNY_FTMS_SPE_BTM_3_29Oct22_Mag_300SA_p025_140_1_7090.zip,ProcessedSample9_NOM,NOM
nmdc:bsm-11-bsf8yq62,1000s_DSNY_FTMS_SPE_TOP_1_29Oct22_Mag_300SA_p025_150_1_7100.zip,ProcessedSample5_NOM,NOM
nmdc:bsm-11-bsf8yq62,1000s_DSNY_FTMS_SPE_TOP_2_29Oct22_Mag_300SA_p025_124_1_7074.zip,ProcessedSample7_NOM,NOM
nmdc:bsm-11-bsf8yq62,1000s_DSNY_FTMS_SPE_TOP_3_29Oct22_Mag_300SA_p025_179_1_7129.zip,ProcessedSample9_NOM,NOM
nmdc:bsm-11-8hdfmk15,1000S_FTA3_RR_FTMS_SPE_BTM_1_run1_Fir_22Apr22_300SA_p01_40_1_3397.zip,ProcessedSample5_NOM,NOM
nmdc:bsm-11-8hdfmk15,1000S_FTA3_RR_FTMS_SPE_BTM_1_run2_Fir_22Apr22_300SA_p01_135_1_3492.zip,ProcessedSample5_NOM,NOM
nmdc:bsm-11-8hdfmk15,1000S_FTA3_RR_FTMS_SPE_BTM_2_run1_Fir_22Apr22_300SA_p01_1_1_3332.zip,ProcessedSample7_NOM,NOM
nmdc:bsm-11-8hdfmk15,1000S_FTA3_RR_FTMS_SPE_BTM_2_run2_Fir_22Apr22_300SA_p01_73_1_3430.zip,ProcessedSample7_NOM,NOM
nmdc:bsm-11-8hdfmk15,1000S_FTA3_RR_FTMS_SPE_BTM_3_run1_Fir_25Apr22_300SA_p01_1_1_3535.zip,ProcessedSample9_NOM,NOM
nmdc:bsm-11-8hdfmk15,1000S_FTA3_RR_FTMS_SPE_BTM_3_run2_Fir_28Apr22_300SA_p01_1_1_3627.zip,ProcessedSample9_NOM,NOM
nmdc:bsm-11-6053t429,1000S_FTA3_RR_FTMS_SPE_TOP_1_run1_Fir_22Apr22_300SA_p01_60_1_3417.zip,ProcessedSample5_NOM,NOM
nmdc:bsm-11-6053t429,1000S_FTA3_RR_FTMS_SPE_TOP_1_run2_Fir_22Apr22_300SA_p01_119_1_3476.zip,ProcessedSample5_NOM,NOM
nmdc:bsm-11-6053t429,1000S_FTA3_RR_FTMS_SPE_TOP_2_run1_Fir_22Apr22_300SA_p01_1_1_3339.zip,ProcessedSample7_NOM,NOM
nmdc:bsm-11-6053t429,1000S_FTA3_RR_FTMS_SPE_TOP_2_run2_Fir_22Apr22_300SA_p01_64_1_3421.zip,ProcessedSample7_NOM,NOM
nmdc:bsm-11-6053t429,1000S_FTA3_RR_FTMS_SPE_TOP_3_run1_Fir_25Apr22_300SA_p01_1_1_3518.zip,ProcessedSample9_NOM,NOM
nmdc:bsm-11-6053t429,1000S_FTA3_RR_FTMS_SPE_TOP_3_run2_Fir_26Apr22_300SA_p01_1_1_3588.zip,ProcessedSample9_NOM,NOM
nmdc:bsm-11-6p6mhh86,1000S_FTA5_FTMS_SPE_BTM_1_run1_Fir_22Apr22_300SA_p01_41_1_3398.zip,ProcessedSample5_NOM,NOM
nmdc:bsm-11-6p6mhh86,1000S_FTA5_FTMS_SPE_BTM_1_run2_Fir_22Apr22_300SA_p01_137_1_3494.zip,ProcessedSample5_NOM,NOM
nmdc:bsm-11-6p6mhh86,1000S_FTA5_FTMS_SPE_BTM_2_run1_Fir_22Apr22_300SA_p01_23_1_3380.zip,ProcessedSample7_NOM,NOM
nmdc:bsm-11-6p6mhh86,1000S_FTA5_FTMS_SPE_BTM_2_run2_Fir_22Apr22_300SA_p01_97_1_3454.zip,ProcessedSample7_NOM,NOM
nmdc:bsm-11-6p6mhh86,1000S_FTA5_FTMS_SPE_BTM_3_run1_Fir_25Apr22_300SA_p01_1_1_3533.zip,ProcessedSample9_NOM,NOM
nmdc:bsm-11-6p6mhh86,1000S_FTA5_FTMS_SPE_BTM_3_run2_Fir_27Apr22_300SA_p01_1_1_3612.zip,ProcessedSample9_NOM,NOM
nmdc:bsm-11-6613ay96,1000S_FTA5_FTMS_SPE_TOP_1_run1_Fir_22Apr22_300SA_p01_46_1_3403.zip,ProcessedSample5_NOM,NOM
nmdc:bsm-11-6613ay96,1000S_FTA5_FTMS_SPE_TOP_1_run2_Fir_22Apr22_300SA_p01_126_1_3483.zip,ProcessedSample5_NOM,NOM
nmdc:bsm-11-6613ay96,1000S_FTA5_FTMS_SPE_TOP_2_run1_Fir_22Apr22_300SA_p01_1_1_3330.zip,ProcessedSample7_NOM,NOM
nmdc:bsm-11-6613ay96,1000S_FTA5_FTMS_SPE_TOP_2_run2_Fir_22Apr22_300SA_p01_71_1_3428.zip,ProcessedSample7_NOM,NOM
nmdc:bsm-11-6613ay96,1000S_FTA5_FTMS_SPE_TOP_3_run1_Fir_25Apr22_300SA_p01_1_1_3529.zip,ProcessedSample9_NOM,NOM
nmdc:bsm-11-6613ay96,1000S_FTA5_FTMS_SPE_TOP_3_run2_Fir_27Apr22_300SA_p01_1_1_3609.zip,ProcessedSample9_NOM,NOM
nmdc:bsm-11-kvvs2k86,1000s_GRSM_FTMS_SPE_BTM_1_29Oct22_Mag_300SA_p025_151_1_7101.zip,ProcessedSample5_NOM,NOM
nmdc:bsm-11-kvvs2k86,1000s_GRSM_FTMS_SPE_BTM_2_25Oct22_Mag_300SA_p025_83_1_6996.zip,ProcessedSample7_NOM,NOM
nmdc:bsm-11-kvvs2k86,1000s_GRSM_FTMS_SPE_BTM_3_rr_28Oct22_Mag_300SA_p025_151_1_7064.zip,ProcessedSample9_NOM,NOM
nmdc:bsm-11-kbyn2077,1000s_GRSM_FTMS_SPE_TOP_1_29Oct22_Mag_300SA_p025_146_1_7096.zip,ProcessedSample5_NOM,NOM
nmdc:bsm-11-kbyn2077,1000s_GRSM_FTMS_SPE_TOP_2_25Oct22_Mag_300SA_p025_61_1_6974.zip,ProcessedSample7_NOM,NOM
nmdc:bsm-11-kbyn2077,1000s_GRSM_FTMS_SPE_TOP_3_25Oct22_Mag_300SA_p025_111_1_7024.zip,ProcessedSample9_NOM,NOM
nmdc:bsm-11-nsdfat15,1000s_ISCC_FTMS_SPE_BTM_1_29Oct22_Mag_300SA_p025_174_1_7124.zip,ProcessedSample5_NOM,NOM
nmdc:bsm-11-nsdfat15,1000s_ISCC_FTMS_SPE_BTM_2_29Oct22_Mag_300SA_p025_156_1_7106.zip,ProcessedSample7_NOM,NOM
nmdc:bsm-11-nsdfat15,1000s_ISCC_FTMS_SPE_BTM_3_29Oct22_Mag_300SA_p025_161_1_7111.zip,ProcessedSample9_NOM,NOM
nmdc:bsm-11-m5z2tr74,1000s_ISCC_FTMS_SPE_TOP_1_rr_28Oct22_Mag_300SA_p025_132_1_7045.zip,ProcessedSample5_NOM,NOM
nmdc:bsm-11-m5z2tr74,1000s_ISCC_FTMS_SPE_TOP_2_29Oct22_Mag_300SA_p025_145_1_7095.zip,ProcessedSample7_NOM,NOM
nmdc:bsm-11-m5z2tr74,1000s_ISCC_FTMS_SPE_TOP_3_29Oct22_Mag_300SA_p025_130_1_7080.zip,ProcessedSample9_NOM,NOM
nmdc:bsm-11-xgaz2a33,1000s_ISNC_FTMS_SPE_BTM_1_01Nov22_Mag_300SA_p025_187_1_7200.zip,ProcessedSample5_NOM,NOM
nmdc:bsm-11-xgaz2a33,1000s_ISNC_FTMS_SPE_BTM_2_02Nov22_Mag_300SA_p025_127_1_7242.zip,ProcessedSample7_NOM,NOM
nmdc:bsm-11-xgaz2a33,1000s_ISNC_FTMS_SPE_BTM_3_01Nov22_Mag_300SA_p025_216_1_7229.zip,ProcessedSample9_NOM,NOM
nmdc:bsm-11-nes3re42,1000s_ISNC_FTMS_SPE_TOP_1_rr_28Oct22_Mag_300SA_p025_135_1_7048.zip,ProcessedSample5_NOM,NOM
nmdc:bsm-11-nes3re42,1000s_ISNC_FTMS_SPE_TOP_2_01Nov22_Mag_300SA_p025_193_1_7206.zip,ProcessedSample7_NOM,NOM
nmdc:bsm-11-nes3re42,1000s_ISNC_FTMS_SPE_TOP_3_31Oct22_Mag_300SA_p025_164_1_7177.zip,ProcessedSample9_NOM,NOM
nmdc:bsm-11-hga63938,1000s_JERC_FTMS_SPE_BTM_1_31Oct22_Mag_300SA_p025_125_1_7138.zip,ProcessedSample5_NOM,NOM
nmdc:bsm-11-hga63938,1000s_JERC_FTMS_SPE_BTM_2_02Nov22_Mag_300SA_p025_131_1_7246.zip,ProcessedSample7_NOM,NOM
nmdc:bsm-11-hga63938,1000s_JERC_FTMS_SPE_BTM_3_01Nov22_Mag_300SA_p025_199_1_7212.zip,ProcessedSample9_NOM,NOM
nmdc:bsm-11-pw40g637,1000s_JERC_FTMS_SPE_TOP_1_01Nov22_Mag_300SA_p025_185_1_7198.zip,ProcessedSample5_NOM,NOM
nmdc:bsm-11-pw40g637,1000s_JERC_FTMS_SPE_TOP_2_02Nov22_Mag_300SA_p025_139_1_7254.zip,ProcessedSample7_NOM,NOM
nmdc:bsm-11-pw40g637,1000s_JERC_FTMS_SPE_TOP_3_25Oct22_Mag_300SA_p025_62_1_6975.zip,ProcessedSample9_NOM,NOM
nmdc:bsm-11-gdgx7y20,1000s_JORN_FTMS_SPE_BTM_1_25Oct22_Mag_300SA_p025_80_1_6993.zip,ProcessedSample5_NOM,NOM
nmdc:bsm-11-gdgx7y20,1000s_JORN_FTMS_SPE_BTM_2_rr_28Oct22_Mag_300SA_p025_128_1_7041.zip,ProcessedSample7_NOM,NOM
nmdc:bsm-11-gdgx7y20,1000s_JORN_FTMS_SPE_BTM_3_31Oct22_Mag_300SA_p025_147_1_7160.zip,ProcessedSample9_NOM,NOM
nmdc:bsm-11-kr349661,1000s_JORN_FTMS_SPE_TOP_1_01Nov22_Mag_300SA_p025_205_1_7218.zip,ProcessedSample5_NOM,NOM
nmdc:bsm-11-kr349661,1000s_JORN_FTMS_SPE_TOP_2_31Oct22_Mag_300SA_p025_129_1_7142.zip,ProcessedSample7_NOM,NOM
nmdc:bsm-11-kr349661,1000s_JORN_FTMS_SPE_TOP_3_31Oct22_Mag_300SA_p025_136_1_7149.zip,ProcessedSample9_NOM,NOM
nmdc:bsm-11-n375nj93,1000s_KONA_FTMS_SPE_BTM_2_29Oct22_Mag_300SA_p025_137_1_7087.zip,ProcessedSample7_NOM,NOM
nmdc:bsm-11-n375nj93,1000s_KONA_FTMS_SPE_BTM_3_25Oct22_Mag_300SA_p025_88_1_7001.zip,ProcessedSample9_NOM,NOM
nmdc:bsm-11-6qpb7006,1000s_KONA_FTMS_SPE_TOP_1_01Nov22_Mag_300SA_p025_196_1_7209.zip,ProcessedSample5_NOM,NOM
nmdc:bsm-11-6qpb7006,1000s_KONA_FTMS_SPE_TOP_2_31Oct22_Mag_300SA_p025_156_1_7169.zip,ProcessedSample7_NOM,NOM
nmdc:bsm-11-6qpb7006,1000s_KONA_FTMS_SPE_TOP_3_25Oct22_Mag_300SA_p025_50_1_6963.zip,ProcessedSample9_NOM,NOM
nmdc:bsm-11-kypx9g03,1000s_KONZ_FTMS_SPE_BTM_1_rr_28Oct22_Mag_300SA_p025_124_1_7037.zip,ProcessedSample5_NOM,NOM
nmdc:bsm-11-kypx9g03,1000s_KONZ_FTMS_SPE_BTM_2_01Nov22_Mag_300SA_p025_221_1_7234.zip,ProcessedSample7_NOM,NOM
nmdc:bsm-11-kypx9g03,1000s_KONZ_FTMS_SPE_BTM_3_25Oct22_Mag_300SA_p025_46_1_6959.zip,ProcessedSample9_NOM,NOM
nmdc:bsm-11-5zrgg133,1000s_KONZ_FTMS_SPE_TOP_1_01Nov22_Mag_300SA_p025_207_1_7220.zip,ProcessedSample5_NOM,NOM
nmdc:bsm-11-5zrgg133,1000s_KONZ_FTMS_SPE_TOP_2_25Oct22_Mag_300SA_p025_63_1_6976.zip,ProcessedSample7_NOM,NOM
nmdc:bsm-11-5zrgg133,1000s_KONZ_FTMS_SPE_TOP_3_25Oct22_Mag_300SA_p025_43_1_6956.zip,ProcessedSample9_NOM,NOM
nmdc:bsm-11-y183j127,1000s_LENO_FTMS_SPE_BTM_1_25Oct22_Mag_300SA_p025_64_1_6977.zip,ProcessedSample5_NOM,NOM
nmdc:bsm-11-y183j127,1000s_LENO_FTMS_SPE_BTM_2_31Oct22_Mag_300SA_p025_158_1_7171.zip,ProcessedSample7_NOM,NOM
nmdc:bsm-11-y183j127,1000s_LENO_FTMS_SPE_BTM_3_29Oct22_Mag_300SA_p025_134_1_7084.zip,ProcessedSample9_NOM,NOM
nmdc:bsm-11-j71cqs78,1000s_LENO_FTMS_SPE_TOP_1_29Oct22_Mag_300SA_p025_163_1_7113.zip,ProcessedSample5_NOM,NOM
nmdc:bsm-11-j71cqs78,1000s_LENO_FTMS_SPE_TOP_2_29Oct22_Mag_300SA_p025_144_1_7094.zip,ProcessedSample7_NOM,NOM
nmdc:bsm-11-j71cqs78,1000s_LENO_FTMS_SPE_TOP_3_rr_28Oct22_Mag_300SA_p025_149_1_7062.zip,ProcessedSample9_NOM,NOM
nmdc:bsm-11-3ksa8g46,1000s_MLBS_FTMS_SPE_BTM_1_01Nov22_Mag_300SA_p025_211_1_7224.zip,ProcessedSample5_NOM,NOM
nmdc:bsm-11-3ksa8g46,1000s_MLBS_FTMS_SPE_BTM_2_01Nov22_Mag_300SA_p025_194_1_7207.zip,ProcessedSample7_NOM,NOM
nmdc:bsm-11-3ksa8g46,1000s_MLBS_FTMS_SPE_BTM_3_rr_28Oct22_Mag_300SA_p025_150_1_7063.zip,ProcessedSample9_NOM,NOM
nmdc:bsm-11-7pze0v39,1000s_MLBS_FTMS_SPE_TOP_1_01Nov22_Mag_300SA_p025_201_1_7214.zip,ProcessedSample5_NOM,NOM
nmdc:bsm-11-7pze0v39,1000s_MLBS_FTMS_SPE_TOP_2_25Oct22_Mag_300SA_p025_42_1_6955.zip,ProcessedSample7_NOM,NOM
nmdc:bsm-11-7pze0v39,1000s_MLBS_FTMS_SPE_TOP_3_rr_28Oct22_Mag_300SA_p025_153_1_7066.zip,ProcessedSample9_NOM,NOM
nmdc:bsm-11-qezc0h51,1000s_MOAB_FTMS_SPE_BTM_2_rr_28Oct22_Mag_300SA_p025_126_1_7039.zip,ProcessedSample7_NOM,NOM
nmdc:bsm-11-qezc0h51,1000s_MOAB_FTMS_SPE_BTM_3_31Oct22_Mag_300SA_p025_133_1_7146.zip,ProcessedSample9_NOM,NOM
nmdc:bsm-11-mv4b7a83,1000s_MOAB_FTMS_SPE_TOP_1_01Nov22_Mag_300SA_p025_218_1_7231.zip,ProcessedSample5_NOM,NOM
nmdc:bsm-11-mv4b7a83,1000s_MOAB_FTMS_SPE_TOP_2_25Oct22_Mag_300SA_p025_54_1_6967.zip,ProcessedSample7_NOM,NOM
nmdc:bsm-11-mv4b7a83,1000s_MOAB_FTMS_SPE_TOP_3_25Oct22_Mag_300SA_p025_44_1_6957.zip,ProcessedSample9_NOM,NOM
nmdc:bsm-11-242za275,1000s_NOGP_FTMS_SPE_BTM_1_31Oct22_Mag_300SA_p025_151_1_7164.zip,ProcessedSample5_NOM,NOM
nmdc:bsm-11-242za275,1000s_NOGP_FTMS_SPE_BTM_2_31Oct22_Mag_300SA_p025_172_1_7185.zip,ProcessedSample7_NOM,NOM
nmdc:bsm-11-242za275,1000s_NOGP_FTMS_SPE_BTM_3_31Oct22_Mag_300SA_p025_146_1_7159.zip,ProcessedSample9_NOM,NOM
nmdc:bsm-11-tb6j2b52,1000s_NOGP_FTMS_SPE_TOP_1_31Oct22_Mag_300SA_p025_139_1_7152.zip,ProcessedSample5_NOM,NOM
nmdc:bsm-11-tb6j2b52,1000s_NOGP_FTMS_SPE_TOP_2_01Nov22_Mag_300SA_p025_197_1_7210.zip,ProcessedSample7_NOM,NOM
nmdc:bsm-11-tb6j2b52,1000s_NOGP_FTMS_SPE_TOP_3_31Oct22_Mag_300SA_p025_137_1_7150.zip,ProcessedSample9_NOM,NOM
nmdc:bsm-11-n0cjbs26,1000S_NWBA_FTMS_SPE_BTM_1_run1_Fir_22Apr22_300SA_p01_35_1_3392.zip,ProcessedSample5_NOM,NOM
nmdc:bsm-11-n0cjbs26,1000S_NWBA_FTMS_SPE_BTM_1_run2_Fir_22Apr22_300SA_p01_122_1_3479.zip,ProcessedSample5_NOM,NOM
nmdc:bsm-11-n0cjbs26,1000S_NWBA_FTMS_SPE_BTM_2_run1_Fir_22Apr22_300SA_p01_1_1_3341.zip,ProcessedSample7_NOM,NOM
nmdc:bsm-11-n0cjbs26,1000S_NWBA_FTMS_SPE_BTM_2_run2_Fir_22Apr22_300SA_p01_69_1_3426.zip,ProcessedSample7_NOM,NOM
nmdc:bsm-11-n0cjbs26,1000S_NWBA_FTMS_SPE_BTM_3_run1_Fir_22Apr22_300SA_p01_4_1_3361.zip,ProcessedSample9_NOM,NOM
nmdc:bsm-11-n0cjbs26,1000S_NWBA_FTMS_SPE_BTM_3_run2_Fir_22Apr22_300SA_p01_111_1_3468.zip,ProcessedSample9_NOM,NOM
nmdc:bsm-11-17yggv08,1000S_NWBA_FTMS_SPE_TOP_1_run1_Fir_22Apr22_300SA_p01_58_1_3415.zip,ProcessedSample5_NOM,NOM
nmdc:bsm-11-17yggv08,1000S_NWBA_FTMS_SPE_TOP_1_run2_Fir_22Apr22_300SA_p01_146_1_3503.zip,ProcessedSample5_NOM,NOM
