raw_data_identifier,biosample_id,biosample_name,match_confidence,processedsample_placeholder,material_processing_protocol_id
769638_EMSL_49991_Brodie_120_Lipids_POS_09Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-2nqe9j19,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_120",high,ProcessedSample3_lipid,lipid
769685_EMSL_49991_Brodie_120_Lipids_Neg_12Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-2nqe9j19,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_120",high,ProcessedSample3_lipid,lipid
769672_EMSL_49991_Brodie_118_Lipids_POS_09Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-39j0y956,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_118",high,ProcessedSample3_lipid,lipid
769695_EMSL_49991_Brodie_118_Lipids_Neg_12Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-39j0y956,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_118",high,ProcessedSample3_lipid,lipid
769700_EMSL_49991_Brodie_186_Lipids_POS_09Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-3d7gwr49,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_186",high,ProcessedSample3_lipid,lipid
771482_EMSL_49991_Brodie_186_Lipids_Neg_14Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-3d7gwr49,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_186",high,ProcessedSample3_lipid,lipid
769655_EMSL_49991_Brodie_185_Lipids_POS_09Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-4sw8dr23,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_185",high,ProcessedSample3_lipid,lipid
771478_EMSL_49991_Brodie_185_Lipids_Neg_14Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-4sw8dr23,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_185",high,ProcessedSample3_lipid,lipid
769684_EMSL_49991_Brodie_196_Lipids_POS_09Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-4tpf7456,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_196",high,ProcessedSample3_lipid,lipid
769763_EMSL_49991_Brodie_196_Lipids_Neg_12Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-4tpf7456,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_196",high,ProcessedSample3_lipid,lipid
769648_EMSL_49991_Brodie_184_Lipids_POS_09Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-afgbs159,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_184",high,ProcessedSample3_lipid,lipid
769691_EMSL_49991_Brodie_184_Lipids_Neg_12Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-afgbs159,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_184",high,ProcessedSample3_lipid,lipid
769670_EMSL_49991_Brodie_182_Lipids_Neg_12Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-an1f1v40,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_182",high,ProcessedSample3_lipid,lipid
769673_EMSL_49991_Brodie_182_Lipids_POS_09Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-an1f1v40,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_182",high,ProcessedSample3_lipid,lipid
769705_EMSL_49991_Brodie_203_Lipids_POS_09Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-c2b84794,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_203",high,ProcessedSample3_lipid,lipid
769755_EMSL_49991_Brodie_203_Lipids_Neg_12Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-c2b84794,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_203",high,ProcessedSample3_lipid,lipid
769663_EMSL_49991_Brodie_141_Lipids_POS_09Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-cnc9ww90,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_141",high,ProcessedSample3_lipid,lipid
771473_EMSL_49991_Brodie_141_Lipids_Neg_14Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-cnc9ww90,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_141",high,ProcessedSample3_lipid,lipid
769656_EMSL_49991_Brodie_158_Lipids_Neg_12Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-djp7e211,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_158",high,ProcessedSample3_lipid,lipid
769652_EMSL_49991_Brodie_158_Lipids_POS_09Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-djp7e211,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_158",high,ProcessedSample3_lipid,lipid
769637_EMSL_49991_Brodie_119_Lipids_POS_09Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-fdjmge85,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_119",high,ProcessedSample3_lipid,lipid
771489_EMSL_49991_Brodie_119_Lipids_Neg_14Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-fdjmge85,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_119",high,ProcessedSample3_lipid,lipid
769636_EMSL_49991_Brodie_157_Lipids_POS_09Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-h36vdc50,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_157",high,ProcessedSample3_lipid,lipid
769681_EMSL_49991_Brodie_157_Lipids_Neg_12Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-h36vdc50,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_157",high,ProcessedSample3_lipid,lipid
769674_EMSL_49991_Brodie_183_Lipids_POS_09Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-hkftnp97,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_183",high,ProcessedSample3_lipid,lipid
769675_EMSL_49991_Brodie_183_Lipids_Neg_12Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-hkftnp97,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_183",high,ProcessedSample3_lipid,lipid
769639_EMSL_49991_Brodie_140_Lipids_POS_09Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-hr55b403,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_140",high,ProcessedSample3_lipid,lipid
771470_EMSL_49991_Brodie_140_Lipids_Neg_14Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-hr55b403,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_140",high,ProcessedSample3_lipid,lipid
769635_EMSL_49991_Brodie_152_Lipids_POS_09Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-j7ha4a31,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_152",high,ProcessedSample3_lipid,lipid
771481_EMSL_49991_Brodie_152_Lipids_Neg_14Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-j7ha4a31,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_152",high,ProcessedSample3_lipid,lipid
769657_EMSL_49991_Brodie_122_Lipids_POS_09Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-jvtvhn02,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_122",high,ProcessedSample3_lipid,lipid
769666_EMSL_49991_Brodie_122_Lipids_Neg_12Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-jvtvhn02,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_122",high,ProcessedSample3_lipid,lipid
769693_EMSL_49991_Brodie_368_Lipids_POS_09Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-k05a2416,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_368",high,ProcessedSample3_lipid,lipid
769749_EMSL_49991_Brodie_368_Lipids_Neg_12Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-k05a2416,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_368",high,ProcessedSample3_lipid,lipid
769658_EMSL_49991_Brodie_367_Lipids_POS_09Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-k3p2ap93,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_367",high,ProcessedSample3_lipid,lipid
769760_EMSL_49991_Brodie_367_Lipids_Neg_12Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-k3p2ap93,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_367",high,ProcessedSample3_lipid,lipid
769696_EMSL_49991_Brodie_202_Lipids_POS_09Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-kj72y166,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_202",high,ProcessedSample3_lipid,lipid
769746_EMSL_49991_Brodie_202_Lipids_Neg_12Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-kj72y166,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_202",high,ProcessedSample3_lipid,lipid
769653_EMSL_49991_Brodie_121_Lipids_POS_09Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-m959ky58,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_121",high,ProcessedSample3_lipid,lipid
769667_EMSL_49991_Brodie_121_Lipids_Neg_12Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-m959ky58,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_121",high,ProcessedSample3_lipid,lipid
769679_EMSL_49991_Brodie_198_Lipids_POS_09Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-mcp72s80,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_198",high,ProcessedSample3_lipid,lipid
769757_EMSL_49991_Brodie_198_Lipids_Neg_12Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-mcp72s80,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_198",high,ProcessedSample3_lipid,lipid
769660_EMSL_49991_Brodie_143_Lipids_POS_09Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-ntfp9891,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_143",high,ProcessedSample3_lipid,lipid
769692_EMSL_49991_Brodie_143_Lipids_Neg_12Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-ntfp9891,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_143",high,ProcessedSample3_lipid,lipid
769669_EMSL_49991_Brodie_381_Lipids_POS_09Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-q42vcp15,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_381",high,ProcessedSample3_lipid,lipid
771493_EMSL_49991_Brodie_381_Lipids_Neg_14Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-q42vcp15,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_381",high,ProcessedSample3_lipid,lipid
769654_EMSL_49991_Brodie_357_Lipids_POS_09Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-q71pns38,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_357",high,ProcessedSample3_lipid,lipid
769758_EMSL_49991_Brodie_357_Lipids_Neg_12Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-q71pns38,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_357",high,ProcessedSample3_lipid,lipid
769645_EMSL_49991_Brodie_355_Lipids_POS_09Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-qa4vm962,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_355",high,ProcessedSample3_lipid,lipid
769761_EMSL_49991_Brodie_355_Lipids_Neg_12Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-qa4vm962,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_355",high,ProcessedSample3_lipid,lipid
769659_EMSL_49991_Brodie_150_Lipids_POS_09Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-qpwvgx11,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_150",high,ProcessedSample3_lipid,lipid
769703_EMSL_49991_Brodie_150_Lipids_Neg_12Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-qpwvgx11,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_150",high,ProcessedSample3_lipid,lipid
769677_EMSL_49991_Brodie_144_Lipids_Neg_12Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-tffhv104,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_144",high,ProcessedSample3_lipid,lipid
769706_EMSL_49991_Brodie_144_Lipids_POS_09Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-tffhv104,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_144",high,ProcessedSample3_lipid,lipid
769690_EMSL_49991_Brodie_194_Lipids_POS_09Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-tn2emc28,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_194",high,ProcessedSample3_lipid,lipid
771490_EMSL_49991_Brodie_194_Lipids_Neg_14Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-tn2emc28,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_194",high,ProcessedSample3_lipid,lipid
769697_EMSL_49991_Brodie_151_Lipids_Neg_12Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-tq2k2z77,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_151",high,ProcessedSample3_lipid,lipid
769698_EMSL_49991_Brodie_151_Lipids_POS_09Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-tq2k2z77,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_151",high,ProcessedSample3_lipid,lipid
769668_EMSL_49991_Brodie_380_Lipids_POS_09Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-v1mm5n61,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_380",high,ProcessedSample3_lipid,lipid
771476_EMSL_49991_Brodie_380_Lipids_Neg_14Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-v1mm5n61,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_380",high,ProcessedSample3_lipid,lipid
769647_EMSL_49991_Brodie_133_Lipids_POS_09Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-vdn3kn48,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_139",high,ProcessedSample3_lipid,lipid
769704_EMSL_49991_Brodie_133_Lipids_Neg_12Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-vdn3kn48,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_139",high,ProcessedSample3_lipid,lipid
769651_EMSL_49991_Brodie_123_Lipids_POS_09Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-vdqjvg77,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_123",high,ProcessedSample3_lipid,lipid
769699_EMSL_49991_Brodie_123_Lipids_Neg_12Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-vdqjvg77,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_123",high,ProcessedSample3_lipid,lipid
769676_EMSL_49991_Brodie_193_Lipids_POS_09Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-xarr2j67,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_193",high,ProcessedSample3_lipid,lipid
769759_EMSL_49991_Brodie_193_Lipids_Neg_12Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-xarr2j67,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_193",high,ProcessedSample3_lipid,lipid
769650_EMSL_49991_Brodie_117_Lipids_POS_09Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-xcyvst62,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_117",high,ProcessedSample3_lipid,lipid
769694_EMSL_49991_Brodie_117_Lipids_Neg_12Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-xcyvst62,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_117",high,ProcessedSample3_lipid,lipid
769671_EMSL_49991_Brodie_204_Lipids_POS_09Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-y693ve58,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_204",high,ProcessedSample3_lipid,lipid
769745_EMSL_49991_Brodie_204_Lipids_Neg_12Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-y693ve58,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_204",high,ProcessedSample3_lipid,lipid
769683_EMSL_49991_Brodie_197_Lipids_POS_09Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-y742vs93,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_197",high,ProcessedSample3_lipid,lipid
771484_EMSL_49991_Brodie_197_Lipids_Neg_14Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-y742vs93,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_197",high,ProcessedSample3_lipid,lipid
769662_EMSL_49991_Brodie_115_Lipids_Neg_12Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-ywtc8b82,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_115",high,ProcessedSample3_lipid,lipid
769688_EMSL_49991_Brodie_115_Lipids_POS_09Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-ywtc8b82,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_115",high,ProcessedSample3_lipid,lipid
769640_EMSL_49991_Brodie_195_Lipids_POS_09Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-z97z1r63,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_195",high,ProcessedSample3_lipid,lipid
769756_EMSL_49991_Brodie_195_Lipids_Neg_12Aug19_Lola-WCSH417820.raw,nmdc:bsm-11-z97z1r63,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_195",high,ProcessedSample3_lipid,lipid
Brodie_134A_CHCl3_15Oct18_IAT_p1_1_01_35922.zip,nmdc:bsm-11-mbnqn650,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_134",high,ProcessedSample6_NOM,NOM
Brodie_134A_H2O_15Oct18_IAT_p1_1_01_35893.zip,nmdc:bsm-11-mbnqn650,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_134",high,ProcessedSample2_NOM,NOM
Brodie_134B_CHCl3_15Oct18_IAT_p1_1_01_35927.zip,nmdc:bsm-11-mbnqn650,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_134",high,ProcessedSample6_NOM,NOM
Brodie_134B_H2O_15Oct18_IAT_p1_1_01_35898.zip,nmdc:bsm-11-mbnqn650,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_134",high,ProcessedSample2_NOM,NOM
Brodie_134A_MeOH_15Oct18_IAT_p1_1_01_35910.zip,nmdc:bsm-11-mbnqn650,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_134",high,ProcessedSample4_NOM,NOM
Brodie_135A_CHCl3_15Oct18_IAT_p1_1_01_35923.zip,nmdc:bsm-11-hf7a3g98,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_135",high,ProcessedSample6_NOM,NOM
Brodie_134B_H2O_SPE_15Oct18_IAT_p05_1_01_35903.zip,nmdc:bsm-11-mbnqn650,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_134",high,ProcessedSample2_NOM,NOM
Brodie_135A_MeOH_15Oct18_IAT_p1_1_01_35911.zip,nmdc:bsm-11-hf7a3g98,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_135",high,ProcessedSample4_NOM,NOM
Brodie_134B_MeOH_15Oct18_IAT_p1_1_01_35915.zip,nmdc:bsm-11-mbnqn650,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_134",high,ProcessedSample4_NOM,NOM
Brodie_135B_CHCl3_15Oct18_IAT_p1_1_01_35928.zip,nmdc:bsm-11-hf7a3g98,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_135",high,ProcessedSample6_NOM,NOM
Brodie_135B_H2O_15Oct18_IAT_p1_1_01_35899.zip,nmdc:bsm-11-hf7a3g98,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_135",high,ProcessedSample2_NOM,NOM
Brodie_135B_H2O_SPE_15Oct18_IAT_p05_1_01_35904.zip,nmdc:bsm-11-hf7a3g98,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_135",high,ProcessedSample2_NOM,NOM
Brodie_135B_MeOH_15Oct18_IAT_p1_1_01_35916.zip,nmdc:bsm-11-hf7a3g98,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_135",high,ProcessedSample4_NOM,NOM
Brodie_145A_CHCl3_15Oct18_IAT_p1_1_01_35924.zip,nmdc:bsm-11-nv967s57,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_145",high,ProcessedSample6_NOM,NOM
Brodie_135A_H2O_15Oct18_IAT_p1_1_01_35894.zip,nmdc:bsm-11-hf7a3g98,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_135",high,ProcessedSample2_NOM,NOM
Brodie_145A_H2O_15Oct18_IAT_p1_1_01_35895.zip,nmdc:bsm-11-nv967s57,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_145",high,ProcessedSample2_NOM,NOM
Brodie_145A_MeOH_15Oct18_IAT_p1_1_01_35912.zip,nmdc:bsm-11-nv967s57,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_145",high,ProcessedSample4_NOM,NOM
Brodie_145B_CHCl3_15Oct18_IAT_p1_1_01_35929.zip,nmdc:bsm-11-nv967s57,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_145",high,ProcessedSample6_NOM,NOM
Brodie_145B_H2O_SPE_15Oct18_IAT_p05_1_01_35905.zip,nmdc:bsm-11-nv967s57,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_145",high,ProcessedSample2_NOM,NOM
Brodie_145B_H2O_15Oct18_IAT_p1_1_01_35900.zip,nmdc:bsm-11-nv967s57,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_145",high,ProcessedSample2_NOM,NOM
Brodie_145B_MeOH_15Oct18_IAT_p1_1_01_35917.zip,nmdc:bsm-11-nv967s57,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_145",high,ProcessedSample4_NOM,NOM
Brodie_146B_CHCl3_15Oct18_IAT_p1_1_01_35930.zip,nmdc:bsm-11-8v7e4e60,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_146",high,ProcessedSample6_NOM,NOM
Brodie_146A_MeOH_15Oct18_IAT_p1_1_01_35913.zip,nmdc:bsm-11-8v7e4e60,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_146",high,ProcessedSample4_NOM,NOM
Brodie_147A_H2O_15Oct18_IAT_p1_1_01_35897.zip,nmdc:bsm-11-ya398362,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_147",high,ProcessedSample2_NOM,NOM
Brodie_146A_H2O_15Oct18_IAT_p1_1_01_35896.zip,nmdc:bsm-11-8v7e4e60,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_146",high,ProcessedSample2_NOM,NOM
Brodie_146B_MeOH_15Oct18_IAT_p1_1_01_35918.zip,nmdc:bsm-11-8v7e4e60,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_146",high,ProcessedSample4_NOM,NOM
Brodie_146B_H2O_15Oct18_IAT_p1_1_01_35901.zip,nmdc:bsm-11-8v7e4e60,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_146",high,ProcessedSample2_NOM,NOM
Brodie_146B_H2O_SPE_15Oct18_IAT_p05_1_01_35906.zip,nmdc:bsm-11-8v7e4e60,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_146",high,ProcessedSample2_NOM,NOM
Brodie_146A_CHCl3_15Oct18_IAT_p1_1_01_35925.zip,nmdc:bsm-11-8v7e4e60,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_146",high,ProcessedSample6_NOM,NOM
