sample_id,raw_data_file,processed_data_directory,mass_spec_configuration_name,chromat_configuration_name,instrument_used,processing_institution_workflow,processing_institution_generation,instrument_analysis_end_date,instrument_instance_specifier,raw_data_url,associated_studies
nmdc:procsm-11-gg5cf866,/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/raw/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_34_S53-D30_A_Rg70to1050-CE102040-soil-S1_Run68.raw,/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/processed_20260202/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_34_S53-D30_A_Rg70to1050-CE102040-soil-S1_Run68.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2021-08-20T15:33:30Z,,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000094090%2Fraw%2F20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490%2Frawdata%2F20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_34_S53-D30_A_Rg70to1050-CE102040-soil-S1_Run68.raw&forceDownload=true,['nmdc:sty-11-dwsv7q78']
nmdc:procsm-11-v25yjp48,/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/raw/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_18_S32-D45_C_Rg70to1050-CE102040-soil-S1_Run230.raw,/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/processed_20260202/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_18_S32-D45_C_Rg70to1050-CE102040-soil-S1_Run230.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2021-08-23T03:54:17Z,,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000094090%2Fraw%2F20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490%2Frawdata%2F20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_18_S32-D45_C_Rg70to1050-CE102040-soil-S1_Run230.raw&forceDownload=true,['nmdc:sty-11-dwsv7q78']
nmdc:procsm-11-9t6gv062,/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/raw/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_13_S17-D45_A_Rg70to1050-CE102040-soil-S1_Run43.raw,/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/processed_20260202/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_13_S17-D45_A_Rg70to1050-CE102040-soil-S1_Run43.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2021-08-20T06:14:03Z,,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000094090%2Fraw%2F20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490%2Frawdata%2F20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_13_S17-D45_A_Rg70to1050-CE102040-soil-S1_Run43.raw&forceDownload=true,['nmdc:sty-11-dwsv7q78']
nmdc:procsm-11-r5qa7460,/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/raw/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_12_S16-D45_C_Rg70to1050-CE102040-soil-S1_Run197.raw,/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/processed_20260202/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_12_S16-D45_C_Rg70to1050-CE102040-soil-S1_Run197.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2021-08-22T15:37:39Z,,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000094090%2Fraw%2F20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490%2Frawdata%2F20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_12_S16-D45_C_Rg70to1050-CE102040-soil-S1_Run197.raw&forceDownload=true,['nmdc:sty-11-dwsv7q78']
nmdc:procsm-11-7tkc6f73,/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/raw/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_52_S53-D89_A_Rg70to1050-CE102040-soil-S1_Run65.raw,/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/processed_20260202/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_52_S53-D89_A_Rg70to1050-CE102040-soil-S1_Run65.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2021-08-20T14:26:23Z,,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000094090%2Fraw%2F20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490%2Frawdata%2F20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_52_S53-D89_A_Rg70to1050-CE102040-soil-S1_Run65.raw&forceDownload=true,['nmdc:sty-11-dwsv7q78']
nmdc:procsm-11-wtb51b35,/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/raw/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_51_S40-D89_C_Rg70to1050-CE102040-soil-S1_Run221.raw,/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/processed_20260202/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_51_S40-D89_C_Rg70to1050-CE102040-soil-S1_Run221.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2021-08-23T00:33:23Z,,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000094090%2Fraw%2F20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490%2Frawdata%2F20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_51_S40-D89_C_Rg70to1050-CE102040-soil-S1_Run221.raw&forceDownload=true,['nmdc:sty-11-dwsv7q78']
nmdc:procsm-11-gn6psq24,/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/raw/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_20_S16-D89_B_Rg70to1050-CE205060-soil-S1_Run117.raw,/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/processed_20260202/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_20_S16-D89_B_Rg70to1050-CE205060-soil-S1_Run117.corems,"JGI/LBNL Standard Metabolomics Method, positive @20,50,60CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2021-08-21T09:49:26Z,,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000094090%2Fraw%2F20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490%2Frawdata%2F20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_20_S16-D89_B_Rg70to1050-CE205060-soil-S1_Run117.raw&forceDownload=true,['nmdc:sty-11-dwsv7q78']
nmdc:procsm-11-x81jea63,/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/raw/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_40_S40-D45_A_Rg70to1050-CE102040-soil-S1_Run49.raw,/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/processed_20260202/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_40_S40-D45_A_Rg70to1050-CE102040-soil-S1_Run49.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2021-08-20T08:28:20Z,,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000094090%2Fraw%2F20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490%2Frawdata%2F20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_40_S40-D45_A_Rg70to1050-CE102040-soil-S1_Run49.raw&forceDownload=true,['nmdc:sty-11-dwsv7q78']
nmdc:procsm-11-hk9fh550,/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/raw/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_10_S16-D45_A_Rg70to1050-CE102040-soil-S1_Run52.raw,/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/processed_20260202/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_10_S16-D45_A_Rg70to1050-CE102040-soil-S1_Run52.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2021-08-20T09:35:28Z,,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000094090%2Fraw%2F20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490%2Frawdata%2F20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_10_S16-D45_A_Rg70to1050-CE102040-soil-S1_Run52.raw&forceDownload=true,['nmdc:sty-11-dwsv7q78']
nmdc:procsm-11-xx46d947,/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/raw/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_14_S17-D45_B_Rg70to1050-CE205060-soil-S1_Run98.raw,/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/processed_20260202/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_14_S17-D45_B_Rg70to1050-CE205060-soil-S1_Run98.corems,"JGI/LBNL Standard Metabolomics Method, positive @20,50,60CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2021-08-21T02:44:28Z,,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000094090%2Fraw%2F20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490%2Frawdata%2F20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_14_S17-D45_B_Rg70to1050-CE205060-soil-S1_Run98.raw&forceDownload=true,['nmdc:sty-11-dwsv7q78']
nmdc:procsm-11-tw729m44,/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/raw/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_36_S53-D30_C_Rg70to1050-CE102040-soil-S1_Run212.raw,/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/processed_20260202/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_36_S53-D30_C_Rg70to1050-CE102040-soil-S1_Run212.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2021-08-22T21:12:27Z,,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000094090%2Fraw%2F20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490%2Frawdata%2F20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_36_S53-D30_C_Rg70to1050-CE102040-soil-S1_Run212.raw&forceDownload=true,['nmdc:sty-11-dwsv7q78']
nmdc:procsm-11-d7yx9z89,/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/raw/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_8_S32-D30_B_Rg70to1050-CE205060-soil-S1_Run111.raw,/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/processed_20260202/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_8_S32-D30_B_Rg70to1050-CE205060-soil-S1_Run111.corems,"JGI/LBNL Standard Metabolomics Method, positive @20,50,60CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2021-08-21T07:35:15Z,,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000094090%2Fraw%2F20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490%2Frawdata%2F20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_8_S32-D30_B_Rg70to1050-CE205060-soil-S1_Run111.raw&forceDownload=true,['nmdc:sty-11-dwsv7q78']
