sample_id,biosample.associated_studies,raw_data_file,processed_data_directory,mass_spec_configuration_name,chromat_configuration_name,instrument_used,processing_institution_workflow,processing_institution_generation,instrument_analysis_end_date,instrument_instance_specifier,raw_data_url
nmdc:bsm-11-nfjfn069,['nmdc:sty-11-ev70y104'],/Volumes/LaCie/nmdc_data/_ecofab_11_ev70y104/raw/20240225_EB_VN_106100-001_RingTrial2_20230627_EXP120A_HILICZ_USHXG02065_POS_MS2_110_RtExu-D-EcoFAB-Brachy-SynCom16_7_Reinj2_576.raw,/Volumes/LaCie/nmdc_data/_ecofab_11_ev70y104/processed_20251022/20240225_EB_VN_106100-001_RingTrial2_20230627_EXP120A_HILICZ_USHXG02065_POS_MS2_110_RtExu-D-EcoFAB-Brachy-SynCom16_7_Reinj2_576.raw.corems/,"JGI/LBNL Standard Metabolomics Method, positive @20CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Exploris 120,NMDC,JGI,2024-03-13T18:27:49Z,MB10179C,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000095476%2Fraw%2F20240225_EB_VN_106100-001_RingTrial2_20230627_EXP120A_HILICZ_USHXG02065_POS_MS2_110_RtExu-D-EcoFAB-Brachy-SynCom16_7_Reinj2_576.raw&forceDownload=true
nmdc:bsm-11-aeddj751,['nmdc:sty-11-ev70y104'],/Volumes/LaCie/nmdc_data/_ecofab_11_ev70y104/raw/20240225_EB_VN_106100-001_RingTrial2_20230627_EXP120A_HILICZ_USHXG02065_POS_MS2_111_RtExu-D-EcoFAB-Brachy-SynCom17_1__044.raw,/Volumes/LaCie/nmdc_data/_ecofab_11_ev70y104/processed_20251022/20240225_EB_VN_106100-001_RingTrial2_20230627_EXP120A_HILICZ_USHXG02065_POS_MS2_111_RtExu-D-EcoFAB-Brachy-SynCom17_1__044.raw.corems/,"JGI/LBNL Standard Metabolomics Method, positive @20CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Exploris 120,NMDC,JGI,2024-02-26T06:25:33Z,MB10179C,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000095476%2Fraw%2F20240225_EB_VN_106100-001_RingTrial2_20230627_EXP120A_HILICZ_USHXG02065_POS_MS2_111_RtExu-D-EcoFAB-Brachy-SynCom17_1__044.raw&forceDownload=true
nmdc:bsm-11-bp3vjp67,['nmdc:sty-11-ev70y104'],/Volumes/LaCie/nmdc_data/_ecofab_11_ev70y104/raw/20240225_EB_VN_106100-001_RingTrial2_20230627_EXP120A_HILICZ_USHXG02065_POS_MS2_112_RtExu-D-EcoFAB-Brachy-SynCom17_2__066.raw,/Volumes/LaCie/nmdc_data/_ecofab_11_ev70y104/processed_20251022/20240225_EB_VN_106100-001_RingTrial2_20230627_EXP120A_HILICZ_USHXG02065_POS_MS2_112_RtExu-D-EcoFAB-Brachy-SynCom17_2__066.raw.corems/,"JGI/LBNL Standard Metabolomics Method, positive @20CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Exploris 120,NMDC,JGI,2024-02-26T14:36:45Z,MB10179C,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000095476%2Fraw%2F20240225_EB_VN_106100-001_RingTrial2_20230627_EXP120A_HILICZ_USHXG02065_POS_MS2_112_RtExu-D-EcoFAB-Brachy-SynCom17_2__066.raw&forceDownload=true
nmdc:bsm-11-tg2fkx98,['nmdc:sty-11-ev70y104'],/Volumes/LaCie/nmdc_data/_ecofab_11_ev70y104/raw/20240225_EB_VN_106100-001_RingTrial2_20230627_EXP120A_HILICZ_USHXG02065_POS_MS2_113_RtExu-D-EcoFAB-Brachy-SynCom17_3__153.raw,/Volumes/LaCie/nmdc_data/_ecofab_11_ev70y104/processed_20251022/20240225_EB_VN_106100-001_RingTrial2_20230627_EXP120A_HILICZ_USHXG02065_POS_MS2_113_RtExu-D-EcoFAB-Brachy-SynCom17_3__153.raw.corems/,"JGI/LBNL Standard Metabolomics Method, positive @20CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Exploris 120,NMDC,JGI,2024-02-27T23:00:27Z,MB10179C,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000095476%2Fraw%2F20240225_EB_VN_106100-001_RingTrial2_20230627_EXP120A_HILICZ_USHXG02065_POS_MS2_113_RtExu-D-EcoFAB-Brachy-SynCom17_3__153.raw&forceDownload=true
nmdc:bsm-11-rwfg6484,['nmdc:sty-11-ev70y104'],/Volumes/LaCie/nmdc_data/_ecofab_11_ev70y104/raw/20240225_EB_VN_106100-001_RingTrial2_20230627_EXP120A_HILICZ_USHXG02065_POS_MS2_114_RtExu-D-EcoFAB-Brachy-SynCom17_4__203.raw,/Volumes/LaCie/nmdc_data/_ecofab_11_ev70y104/processed_20251022/20240225_EB_VN_106100-001_RingTrial2_20230627_EXP120A_HILICZ_USHXG02065_POS_MS2_114_RtExu-D-EcoFAB-Brachy-SynCom17_4__203.raw.corems/,"JGI/LBNL Standard Metabolomics Method, positive @20CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Exploris 120,NMDC,JGI,2024-02-29T03:48:23Z,MB10179C,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000095476%2Fraw%2F20240225_EB_VN_106100-001_RingTrial2_20230627_EXP120A_HILICZ_USHXG02065_POS_MS2_114_RtExu-D-EcoFAB-Brachy-SynCom17_4__203.raw&forceDownload=true
nmdc:bsm-11-q0j1j579,['nmdc:sty-11-ev70y104'],/Volumes/LaCie/nmdc_data/_ecofab_11_ev70y104/raw/20240225_EB_VN_106100-001_RingTrial2_20230627_EXP120A_HILICZ_USHXG02065_POS_MS2_115_RtExu-D-EcoFAB-Brachy-SynCom17_5_Reinj2_593.raw,/Volumes/LaCie/nmdc_data/_ecofab_11_ev70y104/processed_20251022/20240225_EB_VN_106100-001_RingTrial2_20230627_EXP120A_HILICZ_USHXG02065_POS_MS2_115_RtExu-D-EcoFAB-Brachy-SynCom17_5_Reinj2_593.raw.corems/,"JGI/LBNL Standard Metabolomics Method, positive @20CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Exploris 120,NMDC,JGI,2024-03-14T00:47:01Z,MB10179C,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000095476%2Fraw%2F20240225_EB_VN_106100-001_RingTrial2_20230627_EXP120A_HILICZ_USHXG02065_POS_MS2_115_RtExu-D-EcoFAB-Brachy-SynCom17_5_Reinj2_593.raw&forceDownload=true
nmdc:bsm-11-3k70k365,['nmdc:sty-11-ev70y104'],/Volumes/LaCie/nmdc_data/_ecofab_11_ev70y104/raw/20240225_EB_VN_106100-001_RingTrial2_20230627_EXP120A_HILICZ_USHXG02065_POS_MS2_116_RtExu-D-EcoFAB-Brachy-SynCom17_6__334.raw,/Volumes/LaCie/nmdc_data/_ecofab_11_ev70y104/processed_20251022/20240225_EB_VN_106100-001_RingTrial2_20230627_EXP120A_HILICZ_USHXG02065_POS_MS2_116_RtExu-D-EcoFAB-Brachy-SynCom17_6__334.raw.corems/,"JGI/LBNL Standard Metabolomics Method, positive @20CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Exploris 120,NMDC,JGI,2024-03-07T18:31:17Z,MB10179C,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000095476%2Fraw%2F20240225_EB_VN_106100-001_RingTrial2_20230627_EXP120A_HILICZ_USHXG02065_POS_MS2_116_RtExu-D-EcoFAB-Brachy-SynCom17_6__334.raw&forceDownload=true
nmdc:bsm-11-jfxaxq36,['nmdc:sty-11-ev70y104'],/Volumes/LaCie/nmdc_data/_ecofab_11_ev70y104/raw/20240225_EB_VN_106100-001_RingTrial2_20230627_EXP120A_HILICZ_USHXG02065_POS_MS2_117_RtExu-D-EcoFAB-Brachy-SynCom17_7__357.raw,/Volumes/LaCie/nmdc_data/_ecofab_11_ev70y104/processed_20251022/20240225_EB_VN_106100-001_RingTrial2_20230627_EXP120A_HILICZ_USHXG02065_POS_MS2_117_RtExu-D-EcoFAB-Brachy-SynCom17_7__357.raw.corems/,"JGI/LBNL Standard Metabolomics Method, positive @20CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Exploris 120,NMDC,JGI,2024-03-08T03:06:30Z,MB10179C,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000095476%2Fraw%2F20240225_EB_VN_106100-001_RingTrial2_20230627_EXP120A_HILICZ_USHXG02065_POS_MS2_117_RtExu-D-EcoFAB-Brachy-SynCom17_7__357.raw&forceDownload=true
nmdc:bsm-11-sn0xpa14,['nmdc:sty-11-ev70y104'],/Volumes/LaCie/nmdc_data/_ecofab_11_ev70y104/raw/20240225_EB_VN_106100-001_RingTrial2_20230627_EXP120A_HILICZ_USHXG02065_POS_MS2_118_TxCtrl-D-EcoFAB-Medium-Sterile_1__056.raw,/Volumes/LaCie/nmdc_data/_ecofab_11_ev70y104/processed_20251022/20240225_EB_VN_106100-001_RingTrial2_20230627_EXP120A_HILICZ_USHXG02065_POS_MS2_118_TxCtrl-D-EcoFAB-Medium-Sterile_1__056.raw.corems/,"JGI/LBNL Standard Metabolomics Method, positive @20CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Exploris 120,NMDC,JGI,2024-02-26T10:53:19Z,MB10179C,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000095476%2Fraw%2F20240225_EB_VN_106100-001_RingTrial2_20230627_EXP120A_HILICZ_USHXG02065_POS_MS2_118_TxCtrl-D-EcoFAB-Medium-Sterile_1__056.raw&forceDownload=true
nmdc:bsm-11-8yc50026,['nmdc:sty-11-ev70y104'],/Volumes/LaCie/nmdc_data/_ecofab_11_ev70y104/raw/20240225_EB_VN_106100-001_RingTrial2_20230627_EXP120A_HILICZ_USHXG02065_POS_MS2_119_TxCtrl-D-EcoFAB-Medium-Sterile_2__077.raw,/Volumes/LaCie/nmdc_data/_ecofab_11_ev70y104/processed_20251022/20240225_EB_VN_106100-001_RingTrial2_20230627_EXP120A_HILICZ_USHXG02065_POS_MS2_119_TxCtrl-D-EcoFAB-Medium-Sterile_2__077.raw.corems/,"JGI/LBNL Standard Metabolomics Method, positive @20CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Exploris 120,NMDC,JGI,2024-02-26T18:42:01Z,MB10179C,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000095476%2Fraw%2F20240225_EB_VN_106100-001_RingTrial2_20230627_EXP120A_HILICZ_USHXG02065_POS_MS2_119_TxCtrl-D-EcoFAB-Medium-Sterile_2__077.raw&forceDownload=true
nmdc:bsm-11-ns971194,['nmdc:sty-11-ev70y104'],/Volumes/LaCie/nmdc_data/_ecofab_11_ev70y104/raw/20240225_EB_VN_106100-001_RingTrial2_20230627_EXP120A_HILICZ_USHXG02065_POS_MS2_11_RtExu-A-EcoFAB-Brachy-SynCom16_4__165.raw,/Volumes/LaCie/nmdc_data/_ecofab_11_ev70y104/processed_20251022/20240225_EB_VN_106100-001_RingTrial2_20230627_EXP120A_HILICZ_USHXG02065_POS_MS2_11_RtExu-A-EcoFAB-Brachy-SynCom16_4__165.raw.corems/,"JGI/LBNL Standard Metabolomics Method, positive @20CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Exploris 120,NMDC,JGI,2024-02-28T03:27:31Z,MB10179C,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000095476%2Fraw%2F20240225_EB_VN_106100-001_RingTrial2_20230627_EXP120A_HILICZ_USHXG02065_POS_MS2_11_RtExu-A-EcoFAB-Brachy-SynCom16_4__165.raw&forceDownload=true
nmdc:bsm-11-jr4j9h39,['nmdc:sty-11-ev70y104'],/Volumes/LaCie/nmdc_data/_ecofab_11_ev70y104/raw/20240225_EB_VN_106100-001_RingTrial2_20230627_EXP120A_HILICZ_USHXG02065_POS_MS2_120_TxCtrl-D-EcoFAB-Medium-Sterile_3__151.raw,/Volumes/LaCie/nmdc_data/_ecofab_11_ev70y104/processed_20251022/20240225_EB_VN_106100-001_RingTrial2_20230627_EXP120A_HILICZ_USHXG02065_POS_MS2_120_TxCtrl-D-EcoFAB-Medium-Sterile_3__151.raw.corems/,"JGI/LBNL Standard Metabolomics Method, positive @20CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Exploris 120,NMDC,JGI,2024-02-27T22:15:41Z,MB10179C,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000095476%2Fraw%2F20240225_EB_VN_106100-001_RingTrial2_20230627_EXP120A_HILICZ_USHXG02065_POS_MS2_120_TxCtrl-D-EcoFAB-Medium-Sterile_3__151.raw&forceDownload=true
nmdc:bsm-11-rmvker47,['nmdc:sty-11-ev70y104'],/Volumes/LaCie/nmdc_data/_ecofab_11_ev70y104/raw/20240225_EB_VN_106100-001_RingTrial2_20230627_EXP120A_HILICZ_USHXG02065_POS_MS2_121_TxCtrl-D-EcoFAB-Medium-Sterile_4_Reinj_475.raw,/Volumes/LaCie/nmdc_data/_ecofab_11_ev70y104/processed_20251022/20240225_EB_VN_106100-001_RingTrial2_20230627_EXP120A_HILICZ_USHXG02065_POS_MS2_121_TxCtrl-D-EcoFAB-Medium-Sterile_4_Reinj_475.raw.corems/,"JGI/LBNL Standard Metabolomics Method, positive @20CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Exploris 120,NMDC,JGI,2024-03-10T01:32:33Z,MB10179C,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000095476%2Fraw%2F20240225_EB_VN_106100-001_RingTrial2_20230627_EXP120A_HILICZ_USHXG02065_POS_MS2_121_TxCtrl-D-EcoFAB-Medium-Sterile_4_Reinj_475.raw&forceDownload=true
nmdc:bsm-11-zpp4e345,['nmdc:sty-11-ev70y104'],/Volumes/LaCie/nmdc_data/_ecofab_11_ev70y104/raw/20240225_EB_VN_106100-001_RingTrial2_20230627_EXP120A_HILICZ_USHXG02065_POS_MS2_122_TxCtrl-D-EcoFAB-Medium-Sterile_5_Reinj2_522.raw,/Volumes/LaCie/nmdc_data/_ecofab_11_ev70y104/processed_20251022/20240225_EB_VN_106100-001_RingTrial2_20230627_EXP120A_HILICZ_USHXG02065_POS_MS2_122_TxCtrl-D-EcoFAB-Medium-Sterile_5_Reinj2_522.raw.corems/,"JGI/LBNL Standard Metabolomics Method, positive @20CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Exploris 120,NMDC,JGI,2024-03-12T20:16:38Z,MB10179C,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000095476%2Fraw%2F20240225_EB_VN_106100-001_RingTrial2_20230627_EXP120A_HILICZ_USHXG02065_POS_MS2_122_TxCtrl-D-EcoFAB-Medium-Sterile_5_Reinj2_522.raw&forceDownload=true
