raw_data_identifier,biosample_id,biosample_name,match_confidence,processedsample_placeholder,material_processing_protocol_id
SanClements_NEON_CW_083_14Oct19_Alder_Inf_300SA_IATp03_1_01_49383.zip,nmdc:bsm-11-ygfwzz82,SanClements_NEON_083,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_069_11Oct19_Alder_Inf_300SA_IATp05_1_01_49246.zip,nmdc:bsm-11-cama3617,SanClements_NEON_069,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_095_11Oct19_Alder_Inf_300SA_IATp05_1_01_49274.zip,nmdc:bsm-11-qnr70n54,SanClements_NEON_095,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_012_14Oct19_Alder_Inf_300SA_IATp03_1_01_49306.zip,nmdc:bsm-11-tsgx8x62,SanClements_NEON_012,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_044_14Oct19_Alder_Inf_300SA_IATp03_1_01_49340.zip,nmdc:bsm-11-qjhpmv18,SanClements_NEON_044,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_096_11Oct19_Alder_Inf_300SA_IATp05_1_01_49275.zip,nmdc:bsm-11-6n9dbz91,SanClements_NEON_096,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_103_14Oct19_Alder_Inf_300SA_IATp03_1_01_49403.zip,nmdc:bsm-11-8qrc0539,SanClements_NEON_103,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_089_11Oct19_Alder_Inf_300SA_IATp05_1_01_49268.zip,nmdc:bsm-11-1s7vxr77,SanClements_NEON_089,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_062_14Oct19_Alder_Inf_300SA_IATp03_1_01_49360.zip,nmdc:bsm-11-4xhnx443,SanClements_NEON_062,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_074_11Oct19_Alder_Inf_300SA_IATp05_1_01_49251.zip,nmdc:bsm-11-d4kqew50,SanClements_NEON_074,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_091_11Oct19_Alder_Inf_300SA_IATp05_1_01_49270.zip,nmdc:bsm-11-2d4vgv18,SanClements_NEON_091,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_034_11Oct19_Alder_Inf_300SA_IATp05_1_01_49209.zip,nmdc:bsm-11-gv18jj79,SanClements_NEON_034,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_056_11Oct19_Alder_Inf_300SA_IATp05_1_01_49233.zip,nmdc:bsm-11-33rxfe28,SanClements_NEON_056,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_104_14Oct19_Alder_Inf_300SA_IATp03_1_01_49404.zip,nmdc:bsm-11-mfnrac78,SanClements_NEON_104,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_020_14Oct19_Alder_Inf_300SA_IATp03_1_01_49314.zip,nmdc:bsm-11-w6gn3e06,SanClements_NEON_020,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_086_11Oct19_Alder_Inf_300SA_IATp05_1_01_49265.zip,nmdc:bsm-11-zwrvdq41,SanClements_NEON_086,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_094_11Oct19_Alder_Inf_300SA_IATp05_1_01_49273.zip,nmdc:bsm-11-zswb5r79,SanClements_NEON_094,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_087_11Oct19_Alder_Inf_300SA_IATp05_1_01_49266.zip,nmdc:bsm-11-a55tdr44,SanClements_NEON_087,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_027_14Oct19_Alder_Inf_300SA_IATp03_1_01_49323.zip,nmdc:bsm-11-99rmen34,SanClements_NEON_027,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_025_14Oct19_Alder_Inf_300SA_IATp03_1_01_49319.zip,nmdc:bsm-11-k4pmyh07,SanClements_NEON_025,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_037_14Oct19_Alder_Inf_300SA_IATp03_1_01_49333.zip,nmdc:bsm-11-wv02q255,SanClements_NEON_037,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_093_11Oct19_Alder_Inf_300SA_IATp05_1_01_49272.zip,nmdc:bsm-11-q6pn6539,SanClements_NEON_093,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_019_14Oct19_Alder_Inf_300SA_IATp03_1_01_49313.zip,nmdc:bsm-11-jevb1989,SanClements_NEON_019,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_014_14Oct19_Alder_Inf_300SA_IATp03_1_01_49308.zip,nmdc:bsm-11-5qkggg56,SanClements_NEON_014,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_060_14Oct19_Alder_Inf_300SA_IATp03_1_01_49358.zip,nmdc:bsm-11-m7h00428,SanClements_NEON_060,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_061_14Oct19_Alder_Inf_300SA_IATp03_1_01_49359.zip,nmdc:bsm-11-te7rmp35,SanClements_NEON_061,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_053_11Oct19_Alder_Inf_300SA_IATp05_1_01_49230.zip,nmdc:bsm-11-kncmwb50,SanClements_NEON_053,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_100_14Oct19_Alder_Inf_300SA_IATp03_1_01_49400.zip,nmdc:bsm-11-80jr8p82,SanClements_NEON_100,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_070_11Oct19_Alder_Inf_300SA_IATp05_1_01_49247.zip,nmdc:bsm-11-c981me62,SanClements_NEON_070,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_006_14Oct19_Alder_Inf_300SA_IATp03_1_01_49300.zip,nmdc:bsm-11-pfyv1x30,SanClements_NEON_006,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_038_11Oct19_Alder_Inf_300SA_IATp05_1_01_49213.zip,nmdc:bsm-11-41xbh390,SanClements_NEON_038,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_088_11Oct19_Alder_Inf_300SA_IATp05_1_01_49267.zip,nmdc:bsm-11-v58neq55,SanClements_NEON_088,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_057_14Oct19_Alder_Inf_300SA_IATp03_1_01_49355.zip,nmdc:bsm-11-4sg1fn35,SanClements_NEON_057,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_068_14Oct19_Alder_Inf_300SA_IATp03_1_01_49366.zip,nmdc:bsm-11-76pa8x06,SanClements_NEON_068,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_029_14Oct19_Alder_Inf_300SA_IATp03_1_01_49325.zip,nmdc:bsm-11-ts4c0m53,SanClements_NEON_029,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_090_11Oct19_Alder_Inf_300SA_IATp05_1_01_49269.zip,nmdc:bsm-11-hqym3x22,SanClements_NEON_090,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_024_14Oct19_Alder_Inf_300SA_IATp03_1_01_49318.zip,nmdc:bsm-11-bf1mw907,SanClements_NEON_024,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_049_14Oct19_Alder_Inf_300SA_IATp03_1_01_49345.zip,nmdc:bsm-11-wwft9x65,SanClements_NEON_049,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_092_11Oct19_Alder_Inf_300SA_IATp05_1_01_49271.zip,nmdc:bsm-11-09zas694,SanClements_NEON_092,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_039_11Oct19_Alder_Inf_300SA_IATp05_1_01_49214.zip,nmdc:bsm-11-n52ga279,SanClements_NEON_039,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_067_14Oct19_Alder_Inf_300SA_IATp03_1_01_49365.zip,nmdc:bsm-11-kprzat96,SanClements_NEON_067,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_043_14Oct19_Alder_Inf_300SA_IATp03_1_01_49339.zip,nmdc:bsm-11-rxr86017,SanClements_NEON_043,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_023_14Oct19_Alder_Inf_300SA_IATp03_1_01_49317.zip,nmdc:bsm-11-dmaft668,SanClements_NEON_023,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_003_11Oct19_Alder_Inf_300SA_IATp05_1_01_49176.zip,nmdc:bsm-11-44zmrs82,SanClements_NEON_003,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_022_14Oct19_Alder_Inf_300SA_IATp03_1_01_49316.zip,nmdc:bsm-11-jj52pq72,SanClements_NEON_022,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_040_14Oct19_Alder_Inf_300SA_IATp03_1_01_49336.zip,nmdc:bsm-11-jdz04w14,SanClements_NEON_040,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_080_14Oct19_Alder_Inf_300SA_IATp03_1_01_49380.zip,nmdc:bsm-11-q0awnq72,SanClements_NEON_080,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_002_11Oct19_Alder_Inf_300SA_IATp05_1_01_49175.zip,nmdc:bsm-11-32g6a079,SanClements_NEON_002,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_028_14Oct19_Alder_Inf_300SA_IATp03_1_01_49324.zip,nmdc:bsm-11-paa88854,SanClements_NEON_028,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_010_14Oct19_Alder_Inf_300SA_IATp03_1_01_49304.zip,nmdc:bsm-11-bn6xv580,SanClements_NEON_010,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_076_14Oct19_Alder_Inf_300SA_IATp03_1_01_49374.zip,nmdc:bsm-11-e8bj5631,SanClements_NEON_076,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_066_14Oct19_Alder_Inf_300SA_IATp03_1_01_49364.zip,nmdc:bsm-11-m9t7r544,SanClements_NEON_066,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_033_11Oct19_Alder_Inf_300SA_IATp05_1_01_49208.zip,nmdc:bsm-11-brhbfn81,SanClements_NEON_033,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_009_14Oct19_Alder_Inf_300SA_IATp03_1_01_49303.zip,nmdc:bsm-11-k72x1s78,SanClements_NEON_009,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_026_14Oct19_Alder_Inf_300SA_IATp03_1_01_49320.zip,nmdc:bsm-11-2m8gfz34,SanClements_NEON_026,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_065_14Oct19_Alder_Inf_300SA_IATp03_1_01_49363.zip,nmdc:bsm-11-pb9pj270,SanClements_NEON_065,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_082_14Oct19_Alder_Inf_300SA_IATp03_1_01_49382.zip,nmdc:bsm-11-g7ye1t22,SanClements_NEON_082,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_054_11Oct19_Alder_Inf_300SA_IATp05_1_01_49231.zip,nmdc:bsm-11-zjd4tn74,SanClements_NEON_054,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_050_14Oct19_Alder_Inf_300SA_IATp03_1_01_49346.zip,nmdc:bsm-11-37azfw95,SanClements_NEON_050,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_073_11Oct19_Alder_Inf_300SA_IATp05_1_01_49250.zip,nmdc:bsm-11-5z9de583,SanClements_NEON_073,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_072_11Oct19_Alder_Inf_300SA_IATp05_1_01_49249.zip,nmdc:bsm-11-0qbfyr37,SanClements_NEON_072,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_071_11Oct19_Alder_Inf_300SA_IATp05_1_01_49248.zip,nmdc:bsm-11-586jjm66,SanClements_NEON_071,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_077_14Oct19_Alder_Inf_300SA_IATp03_1_01_49375.zip,nmdc:bsm-11-57pwf355,SanClements_NEON_077,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_097_11Oct19_Alder_Inf_300SA_IATp05_1_01_49276.zip,nmdc:bsm-11-64vz3p24,SanClements_NEON_097,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_005_14Oct19_Alder_Inf_300SA_IATp03_1_01_49299.zip,nmdc:bsm-11-364td390,SanClements_NEON_005,high,ProcessedSample5_NOM,NOM
SanClements_NEON_CW_036_11Oct19_Alder_Inf_300SA_IATp05_1_01_49211.zip,nmdc:bsm-11-n7zm7091,SanClements_NEON_036,high,ProcessedSample5_NOM,NOM
SanClements_NEON_HW_021_17Oct19_Alder_Inf_300SA_IATp03_1_01_49430.zip,nmdc:bsm-11-5p6m6g72,SanClements_NEON_021,high,ProcessedSample6_NOM,NOM
SanClements_NEON_HW_043_17Oct19_Alder_Inf_300SA_IATp03_1_01_49454.zip,nmdc:bsm-11-rxr86017,SanClements_NEON_043,high,ProcessedSample6_NOM,NOM
SanClements_NEON_HW_095_21Oct19_Alder_Inf_300SA_IATp03_1_01_49543.zip,nmdc:bsm-11-qnr70n54,SanClements_NEON_095,high,ProcessedSample6_NOM,NOM
SanClements_NEON_HW_089_22Oct19_Alder_Inf_300SA_IATp05_1_01_49555.zip,nmdc:bsm-11-1s7vxr77,SanClements_NEON_089,high,ProcessedSample6_NOM,NOM
SanClements_NEON_HW_001_17Oct19_Alder_Inf_300SA_IATp03_1_01_49410.zip,nmdc:bsm-11-www7hy67,SanClements_NEON_001,high,ProcessedSample6_NOM,NOM
SanClements_NEON_HW_052_17Oct19_Alder_Inf_300SA_IATp03_1_01_49463.zip,nmdc:bsm-11-bg4bwd45,SanClements_NEON_052,high,ProcessedSample6_NOM,NOM
SanClements_NEON_HW_055_17Oct19_Alder_Inf_300SA_IATp03_1_01_49468.zip,nmdc:bsm-11-nk557c89,SanClements_NEON_055,high,ProcessedSample6_NOM,NOM
SanClements_NEON_HW_093_17Oct19_Alder_Inf_300SA_IATp03_1_01_49508.zip,nmdc:bsm-11-q6pn6539,SanClements_NEON_093,high,ProcessedSample6_NOM,NOM
SanClements_NEON_HW_063_17Oct19_Alder_Inf_300SA_IATp03_1_01_49476.zip,nmdc:bsm-11-6rw1t302,SanClements_NEON_063,high,ProcessedSample6_NOM,NOM
SanClements_NEON_HW_057_17Oct19_Alder_Inf_300SA_IATp03_1_01_49470.zip,nmdc:bsm-11-4sg1fn35,SanClements_NEON_057,high,ProcessedSample6_NOM,NOM
SanClements_NEON_HW_072_17Oct19_Alder_Inf_300SA_IATp03_1_01_49485.zip,nmdc:bsm-11-0qbfyr37,SanClements_NEON_072,high,ProcessedSample6_NOM,NOM
SanClements_NEON_HW_028_17Oct19_Alder_Inf_300SA_IATp03_1_01_49439.zip,nmdc:bsm-11-paa88854,SanClements_NEON_028,high,ProcessedSample6_NOM,NOM
SanClements_NEON_HW_058_17Oct19_Alder_Inf_300SA_IATp03_1_01_49471.zip,nmdc:bsm-11-nf5pt178,SanClements_NEON_058,high,ProcessedSample6_NOM,NOM
SanClements_NEON_HW_033_17Oct19_Alder_Inf_300SA_IATp03_1_01_49444.zip,nmdc:bsm-11-brhbfn81,SanClements_NEON_033,high,ProcessedSample6_NOM,NOM
SanClements_NEON_HW_081_21Oct19_Alder_Inf_300SA_IATp03_1_01_49533.zip,nmdc:bsm-11-z5t01x57,SanClements_NEON_081,high,ProcessedSample6_NOM,NOM
SanClements_NEON_HW_004_17Oct19_Alder_Inf_300SA_IATp03_1_01_49413.zip,nmdc:bsm-11-wy4w4f21,SanClements_NEON_004,high,ProcessedSample6_NOM,NOM
SanClements_NEON_HW_016_17Oct19_Alder_Inf_300SA_IATp03_1_01_49425.zip,nmdc:bsm-11-wh3b0b53,SanClements_NEON_016,high,ProcessedSample6_NOM,NOM
SanClements_NEON_HW_035_17Oct19_Alder_Inf_300SA_IATp03_1_01_49446.zip,nmdc:bsm-11-tff92b81,SanClements_NEON_035,high,ProcessedSample6_NOM,NOM
SanClements_NEON_HW_096_22Oct19_Alder_Inf_300SA_IATp05_1_01_49558.zip,nmdc:bsm-11-6n9dbz91,SanClements_NEON_096,high,ProcessedSample6_NOM,NOM
SanClements_NEON_HW_094_22Oct19_Alder_Inf_300SA_IATp05_1_01_49557.zip,nmdc:bsm-11-zswb5r79,SanClements_NEON_094,high,ProcessedSample6_NOM,NOM
SanClements_NEON_HW_025_21Oct19_Alder_Inf_300SA_IATp03_1_01_49524.zip,nmdc:bsm-11-k4pmyh07,SanClements_NEON_025,high,ProcessedSample6_NOM,NOM
SanClements_NEON_HW_008_17Oct19_Alder_Inf_300SA_IATp03_1_01_49417.zip,nmdc:bsm-11-ap2tkx52,SanClements_NEON_008,high,ProcessedSample6_NOM,NOM
SanClements_NEON_HW_007_17Oct19_Alder_Inf_300SA_IATp03_1_01_49416.zip,nmdc:bsm-11-ce4jwr84,SanClements_NEON_007,high,ProcessedSample6_NOM,NOM
SanClements_NEON_HW_091_21Oct19_Alder_Inf_300SA_IATp03_1_01_49540.zip,nmdc:bsm-11-2d4vgv18,SanClements_NEON_091,high,ProcessedSample6_NOM,NOM
SanClements_NEON_HW_017_17Oct19_Alder_Inf_300SA_IATp03_1_01_49426.zip,nmdc:bsm-11-1s142j75,SanClements_NEON_017,high,ProcessedSample6_NOM,NOM
SanClements_NEON_HW_014_17Oct19_Alder_Inf_300SA_IATp03_1_01_49423.zip,nmdc:bsm-11-5qkggg56,SanClements_NEON_014,high,ProcessedSample6_NOM,NOM
SanClements_NEON_HW_049_17Oct19_Alder_Inf_300SA_IATp03_1_01_49460.zip,nmdc:bsm-11-wwft9x65,SanClements_NEON_049,high,ProcessedSample6_NOM,NOM
SanClements_NEON_HW_098_22Oct19_Alder_Inf_300SA_IATp05_1_01_49560.zip,nmdc:bsm-11-k7kn8y53,SanClements_NEON_098,high,ProcessedSample6_NOM,NOM
SanClements_NEON_HW_078_17Oct19_Alder_Inf_300SA_IATp03_1_01_49491.zip,nmdc:bsm-11-hsfxtk02,SanClements_NEON_078,high,ProcessedSample6_NOM,NOM
SanClements_NEON_HW_077_22Oct19_Alder_Inf_300SA_IATp05_1_01_49552.zip,nmdc:bsm-11-57pwf355,SanClements_NEON_077,high,ProcessedSample6_NOM,NOM
SanClements_NEON_HW_079_21Oct19_Alder_Inf_300SA_IATp03_1_01_49532.zip,nmdc:bsm-11-aj0gen06,SanClements_NEON_079,high,ProcessedSample6_NOM,NOM
SanClements_NEON_HW_045_17Oct19_Alder_Inf_300SA_IATp03_1_01_49456.zip,nmdc:bsm-11-g4qh8267,SanClements_NEON_045,high,ProcessedSample6_NOM,NOM
SanClements_NEON_HW_003_17Oct19_Alder_Inf_300SA_IATp03_1_01_49412.zip,nmdc:bsm-11-44zmrs82,SanClements_NEON_003,high,ProcessedSample6_NOM,NOM
SanClements_NEON_HW_046_17Oct19_Alder_Inf_300SA_IATp03_1_01_49457.zip,nmdc:bsm-11-295d8545,SanClements_NEON_046,high,ProcessedSample6_NOM,NOM
SanClements_NEON_HW_088_17Oct19_Alder_Inf_300SA_IATp03_1_01_49503.zip,nmdc:bsm-11-v58neq55,SanClements_NEON_088,high,ProcessedSample6_NOM,NOM
SanClements_NEON_HW_069_21Oct19_Alder_Inf_300SA_IATp03_1_01_49526.zip,nmdc:bsm-11-cama3617,SanClements_NEON_069,high,ProcessedSample6_NOM,NOM
SanClements_NEON_HW_065_17Oct19_Alder_Inf_300SA_IATp03_1_01_49478.zip,nmdc:bsm-11-pb9pj270,SanClements_NEON_065,high,ProcessedSample6_NOM,NOM
SanClements_NEON_HW_044_17Oct19_Alder_Inf_300SA_IATp03_1_01_49455.zip,nmdc:bsm-11-qjhpmv18,SanClements_NEON_044,high,ProcessedSample6_NOM,NOM
SanClements_NEON_HW_038_17Oct19_Alder_Inf_300SA_IATp03_1_01_49449.zip,nmdc:bsm-11-41xbh390,SanClements_NEON_038,high,ProcessedSample6_NOM,NOM
SanClements_NEON_HW_074_21Oct19_Alder_Inf_300SA_IATp03_1_01_49530.zip,nmdc:bsm-11-d4kqew50,SanClements_NEON_074,high,ProcessedSample6_NOM,NOM
SanClements_NEON_HW_068_17Oct19_Alder_Inf_300SA_IATp03_1_01_49481.zip,nmdc:bsm-11-76pa8x06,SanClements_NEON_068,high,ProcessedSample6_NOM,NOM
SanClements_NEON_HW_037_17Oct19_Alder_Inf_300SA_IATp03_1_01_49448.zip,nmdc:bsm-11-wv02q255,SanClements_NEON_037,high,ProcessedSample6_NOM,NOM
SanClements_NEON_HW_048_17Oct19_Alder_Inf_300SA_IATp03_1_01_49459.zip,nmdc:bsm-11-8jfcjq92,SanClements_NEON_048,high,ProcessedSample6_NOM,NOM
SanClements_NEON_HW_022_17Oct19_Alder_Inf_300SA_IATp03_1_01_49431.zip,nmdc:bsm-11-jj52pq72,SanClements_NEON_022,high,ProcessedSample6_NOM,NOM
SanClements_NEON_HW_031_17Oct19_Alder_Inf_300SA_IATp03_1_01_49442.zip,nmdc:bsm-11-3yzava15,SanClements_NEON_031,high,ProcessedSample6_NOM,NOM
