raw_data_identifier,biosample_id,biosample_name,match_confidence,processedsample_placeholder,material_processing_protocol_id
Lybrand_FT_60_C_30Aug19_Alder_Infuse_p05_1_01_47939.zip,nmdc:bsm-11-njtbj607,Lybrand_FT_60,high,ProcessedSample5_NOM,NOM
Lybrand_FT_61_C_30Aug19_Alder_Infuse_p05_1_01_47940.zip,nmdc:bsm-11-7g2azz24,Lybrand_FT_61,high,ProcessedSample5_NOM,NOM
Lybrand_FT_62_C_30Aug19_Alder_Infuse_p05_1_01_47941.zip,nmdc:bsm-11-ax989290,Lybrand_FT_62,high,ProcessedSample5_NOM,NOM
Lybrand_FT_63_C_30Aug19_Alder_Infuse_p05_1_01_47942.zip,nmdc:bsm-11-kg4nyv82,Lybrand_FT_63,high,ProcessedSample5_NOM,NOM
Lybrand_FT_64_C_30Aug19_Alder_Infuse_p05_1_01_47943.zip,nmdc:bsm-11-f7b8rf18,Lybrand_FT_64,high,ProcessedSample5_NOM,NOM
Lybrand_FT_65_C_30Aug19_Alder_Infuse_p05_1_01_47944.zip,nmdc:bsm-11-khwtxx58,Lybrand_FT_65,high,ProcessedSample5_NOM,NOM
Lybrand_FT_66_C_30Aug19_Alder_Infuse_p05_1_01_47945.zip,nmdc:bsm-11-11avmz59,Lybrand_FT_66,high,ProcessedSample5_NOM,NOM
Lybrand_FT_67_C_30Aug19_Alder_Infuse_p05_1_01_47948.zip,nmdc:bsm-11-fk61zn73,Lybrand_FT_67,high,ProcessedSample5_NOM,NOM
Lybrand_FT_68_C_30Aug19_Alder_Infuse_p05_1_01_47949.zip,nmdc:bsm-11-bezwmk20,Lybrand_FT_68,high,ProcessedSample5_NOM,NOM
Lybrand_FT_69_C_30Aug19_Alder_Infuse_p05_1_01_47950.zip,nmdc:bsm-11-k80fsj34,Lybrand_FT_69,high,ProcessedSample5_NOM,NOM
Lybrand_FT_70_C_30Aug19_Alder_Infuse_p05_1_01_47951.zip,nmdc:bsm-11-qds4dc02,Lybrand_FT_70,high,ProcessedSample5_NOM,NOM
Lybrand_FT_71_C_30Aug19_Alder_Infuse_p05_1_01_47952.zip,nmdc:bsm-11-j7r3aa94,Lybrand_FT_71,high,ProcessedSample5_NOM,NOM
Lybrand_FT_72_C_30Aug19_Alder_Infuse_p05_1_01_47953.zip,nmdc:bsm-11-0jdesy83,Lybrand_FT_72,high,ProcessedSample5_NOM,NOM
Lybrand_FT_73_C_30Aug19_Alder_Infuse_p05_1_01_47954.zip,nmdc:bsm-11-6hhjj176,Lybrand_FT_73,high,ProcessedSample5_NOM,NOM
Lybrand_FT_74_C_30Aug19_Alder_Infuse_p05_1_01_47955.zip,nmdc:bsm-11-h19v3371,Lybrand_FT_74,high,ProcessedSample5_NOM,NOM
Lybrand_FT_75_C_30Aug19_Alder_Infuse_p05_1_01_47956.zip,nmdc:bsm-11-mj1wn380,Lybrand_FT_75,high,ProcessedSample5_NOM,NOM
Lybrand_FT_76_C_30Aug19_Alder_Infuse_p05_1_01_47957.zip,nmdc:bsm-11-4e74mc69,Lybrand_FT_76,high,ProcessedSample5_NOM,NOM
Lybrand_FT_77_C_30Aug19_Alder_Infuse_p05_1_01_47958.zip,nmdc:bsm-11-c2dcay73,Lybrand_FT_77,high,ProcessedSample5_NOM,NOM
Lybrand_FT_78_C_30Aug19_Alder_Infuse_p05_1_01_47959.zip,nmdc:bsm-11-ayd9z833,Lybrand_FT_78,high,ProcessedSample5_NOM,NOM
Lybrand_FT_79_C_30Aug19_Alder_Infuse_p05_1_01_47960.zip,nmdc:bsm-11-58bnc777,Lybrand_FT_79,high,ProcessedSample5_NOM,NOM
Lybrand_FT_80_C_30Aug19_Alder_Infuse_p05_1_01_47961.zip,nmdc:bsm-11-2rx2v171,Lybrand_FT_80,high,ProcessedSample5_NOM,NOM
Lybrand_FT_81_C_30Aug19_Alder_Infuse_p05_1_01_47962.zip,nmdc:bsm-11-xvnjap82,Lybrand_FT_81,high,ProcessedSample5_NOM,NOM
Lybrand_FT_15_W_23Aug19_Alder_Infuse_p3_1_01_47700.zip,nmdc:bsm-11-y7aj3f62,Lybrand_FT_15,high,ProcessedSample6_NOM,NOM
Lybrand_FT_26_W_23Aug19_Alder_Infuse_p3_1_01_47711.zip,nmdc:bsm-11-735mfg90,Lybrand_FT_26,high,ProcessedSample6_NOM,NOM
Lybrand_FT_60_W_27Aug19_Alder_Infuse_p3_000001.zip,nmdc:bsm-11-njtbj607,Lybrand_FT_60,high,ProcessedSample6_NOM,NOM
Lybrand_FT_40_W_23Aug19_Alder_Infuse_p3_1_01_47724.zip,nmdc:bsm-11-bqtk8606,Lybrand_FT_40,high,ProcessedSample6_NOM,NOM
Lybrand_FT_32_W_23Aug19_Alder_Infuse_p3_1_01_47716.zip,nmdc:bsm-11-asckb102,Lybrand_FT_32,high,ProcessedSample6_NOM,NOM
Lybrand_FT_53_W_23Aug19_Alder_Infuse_p3_1_01_47739.zip,nmdc:bsm-11-tm4de928,Lybrand_FT_53,high,ProcessedSample6_NOM,NOM
Lybrand_FT_27_W_23Aug19_Alder_Infuse_p3_1_01_47712.zip,nmdc:bsm-11-v4vm1056,Lybrand_FT_27,high,ProcessedSample6_NOM,NOM
Lybrand_FT_65_W_27Aug19_Alder_Infuse_p3_000001.zip,nmdc:bsm-11-khwtxx58,Lybrand_FT_65,high,ProcessedSample6_NOM,NOM
Lybrand_FT_25_W_23Aug19_Alder_Infuse_p3_1_01_47710.zip,nmdc:bsm-11-9n4rhn33,Lybrand_FT_25,high,ProcessedSample6_NOM,NOM
Lybrand_FT_30_W_23Aug19_Alder_Infuse_p3_1_01_47714.zip,nmdc:bsm-11-tg45jq97,Lybrand_FT_30,high,ProcessedSample6_NOM,NOM
Lybrand_FT_17_W_26Aug19_Alder_Infuse_p3_000001.zip,nmdc:bsm-11-y9axdw58,Lybrand_FT_17,high,ProcessedSample6_NOM,NOM
Lybrand_FT_64_W_23Aug19_Alder_Infuse_p3_1_01_47750.zip,nmdc:bsm-11-f7b8rf18,Lybrand_FT_64,high,ProcessedSample6_NOM,NOM
Lybrand_FT_14_W_26Aug19_Alder_Infuse_p3_000001.zip,nmdc:bsm-11-6a91zk58,Lybrand_FT_14,high,ProcessedSample6_NOM,NOM
Lybrand_FT_11_W_23Aug19_Alder_Infuse_p3_1_01_47696.zip,nmdc:bsm-11-znregv33,Lybrand_FT_11,high,ProcessedSample6_NOM,NOM
Lybrand_FT_49_W_23Aug19_Alder_Infuse_p3_1_01_47735.zip,nmdc:bsm-11-w6b84x52,Lybrand_FT_49,high,ProcessedSample6_NOM,NOM
Lybrand_FT_34_W_23Aug19_Alder_Infuse_p3_1_01_47718.zip,nmdc:bsm-11-0egxc971,Lybrand_FT_34,high,ProcessedSample6_NOM,NOM
Lybrand_FT_16_W_26Aug19_Alder_Infuse_p3_000001.zip,nmdc:bsm-11-2jsrz965,Lybrand_FT_16,high,ProcessedSample6_NOM,NOM
Lybrand_FT_66_W_27Aug19_Alder_Infuse_p2_000001.zip,nmdc:bsm-11-11avmz59,Lybrand_FT_66,high,ProcessedSample6_NOM,NOM
Lybrand_FT_18_W_26Aug19_Alder_Infuse_p3_000001.zip,nmdc:bsm-11-8w0xhp36,Lybrand_FT_18,high,ProcessedSample6_NOM,NOM
Lybrand_FT_22_W_23Aug19_Alder_Infuse_p3_1_01_47707.zip,nmdc:bsm-11-sd32rh19,Lybrand_FT_22,high,ProcessedSample6_NOM,NOM
Lybrand_FT_76_W_27Aug19_Alder_Infuse_p3_000001.zip,nmdc:bsm-11-4e74mc69,Lybrand_FT_76,high,ProcessedSample6_NOM,NOM
Lybrand_FT_44_W_23Aug19_Alder_Infuse_p3_1_01_47730.zip,nmdc:bsm-11-6aafex28,Lybrand_FT_44,high,ProcessedSample6_NOM,NOM
Lybrand_FT_43_W_23Aug19_Alder_Infuse_p3_1_01_47729.zip,nmdc:bsm-11-m0gqjs15,Lybrand_FT_43,high,ProcessedSample6_NOM,NOM
Lybrand_FT_38_W_23Aug19_Alder_Infuse_p3_1_01_47722.zip,nmdc:bsm-11-gq90tb65,Lybrand_FT_38,high,ProcessedSample6_NOM,NOM
Lybrand_FT_56_W_23Aug19_Alder_Infuse_p3_1_01_47742.zip,nmdc:bsm-11-7ewmnr49,Lybrand_FT_56,high,ProcessedSample6_NOM,NOM
Lybrand_FT_42_W_23Aug19_Alder_Infuse_p3_1_01_47726.zip,nmdc:bsm-11-nf4e6z46,Lybrand_FT_42,high,ProcessedSample6_NOM,NOM
Lybrand_FT_51_W_23Aug19_Alder_Infuse_p3_1_01_47737.zip,nmdc:bsm-11-g71van60,Lybrand_FT_51,high,ProcessedSample6_NOM,NOM
Lybrand_FT_13_W_23Aug19_Alder_Infuse_p3_1_01_47698.zip,nmdc:bsm-11-5x7fbf42,Lybrand_FT_13,high,ProcessedSample6_NOM,NOM
Lybrand_FT_09_W_23Aug19_Alder_Infuse_p3_1_01_47694.zip,nmdc:bsm-11-r8p28n34,Lybrand_FT_09,high,ProcessedSample6_NOM,NOM
Lybrand_FT_61_W_23Aug19_Alder_Infuse_p3_1_01_47747.zip,nmdc:bsm-11-7g2azz24,Lybrand_FT_61,high,ProcessedSample6_NOM,NOM
Lybrand_FT_52_W_23Aug19_Alder_Infuse_p3_1_01_47738.zip,nmdc:bsm-11-w51n4t52,Lybrand_FT_52,high,ProcessedSample6_NOM,NOM
